,year,month,day,yield_week_pc
766,2015,10,9,0.026987457647919655
767,2015,10,16,0.027676474303007126
768,2015,10,23,0.02734644152224064
769,2015,10,30,0.02778393216431141
770,2015,11,6,0.026621928438544273
771,2015,11,13,0.027066068723797798
772,2015,11,19,0.02665967494249344
773,2015,11,27,0.0267641618847847
774,2015,12,4,0.027742506936192513
775,2015,12,11,0.027794020250439644
776,2015,12,18,0.028305834159255028
777,2015,12,23,0.028950773179531097
778,2015,12,30,0.028948426246643066
779,2016,1,8,0.0374373197555542
780,2016,1,15,0.039012324064970016
781,2016,1,22,0.0401441752910614
782,2016,1,29,0.03902888670563698
783,2016,2,5,0.035407327115535736
784,2016,2,12,0.03590300679206848
785,2016,2,19,0.035046566277742386
786,2016,2,26,0.034490834921598434
787,2016,3,4,0.03165071830153465
788,2016,3,11,0.02945893257856369
789,2016,3,18,0.02965763583779335
790,2016,3,24,0.028942611068487167
791,2016,4,1,0.028552522882819176
792,2016,4,8,0.028742844238877296
793,2016,4,15,0.027361739426851273
794,2016,4,22,0.026813246309757233
795,2016,4,29,0.02675461769104004
796,2016,5,6,0.027429131790995598
797,2016,5,13,0.02739688940346241
798,2016,5,20,0.02819376438856125
799,2016,5,27,0.028695648536086082
800,2016,6,3,0.027849998325109482
801,2016,6,10,0.02702801674604416
802,2016,6,17,0.027697591111063957
803,2016,6,24,0.027156880125403404
804,2016,7,1,0.026497505605220795
805,2016,7,8,0.023947542533278465
806,2016,7,15,0.02307477407157421
807,2016,7,22,0.022422272711992264
808,2016,7,29,0.022325599566102028
809,2016,8,5,0.023658011108636856
810,2016,8,12,0.023407870903611183
811,2016,8,19,0.02300240844488144
812,2016,8,26,0.02351689152419567
813,2016,9,2,0.02295691706240177
814,2016,9,9,0.02220722660422325
815,2016,9,16,0.022828752174973488
816,2016,9,23,0.022603927180171013
817,2016,9,30,0.022516462951898575
818,2016,10,7,0.02033967711031437
819,2016,10,14,0.0201120488345623
820,2016,10,21,0.019566889852285385
821,2016,10,28,0.01957821287214756
822,2016,11,4,0.020065059885382652
823,2016,11,11,0.020431917160749435
824,2016,11,18,0.021224183961749077
825,2016,11,25,0.020886730402708054
826,2016,12,2,0.021964961662888527
827,2016,12,9,0.02339361235499382
828,2016,12,16,0.02406047284603119
829,2016,12,23,0.02432306855916977
830,2016,12,29,0.023737940937280655
831,2017,1,6,0.023006275296211243
832,2017,1,13,0.022630590945482254
833,2017,1,20,0.022243620827794075
834,2017,1,27,0.02170180343091488
835,2017,2,3,0.022478708997368813
836,2017,2,10,0.022707510739564896
837,2017,2,17,0.021933631971478462
838,2017,2,24,0.021755505353212357
839,2017,3,3,0.02228454127907753
840,2017,3,10,0.022612188011407852
841,2017,3,17,0.022573232650756836
842,2017,3,24,0.022917285561561584
843,2017,3,31,0.022458575665950775
844,2017,4,7,0.022596271708607674
845,2017,4,13,0.022941097617149353
846,2017,4,20,0.02289796993136406
847,2017,4,28,0.022629909217357635
848,2017,5,5,0.023212866857647896
849,2017,5,12,0.02277369052171707
850,2017,5,19,0.023209374397993088
851,2017,5,26,0.024097904562950134
852,2017,6,2,0.023655381053686142
853,2017,6,9,0.023265626281499863
854,2017,6,16,0.023653829470276833
855,2017,6,23,0.02386440709233284
856,2017,6,30,0.023625358939170837
857,2017,7,7,0.023333117365837097
858,2017,7,14,0.022758865728974342
859,2017,7,21,0.02246834710240364
860,2017,7,28,0.022436417639255524
861,2017,8,4,0.020794112235307693
862,2017,8,11,0.020389525219798088
863,2017,8,18,0.02059040777385235
864,2017,8,25,0.02016214281320572
865,2017,9,1,0.02016468532383442
866,2017,9,8,0.020575471222400665
867,2017,9,15,0.019869256764650345
868,2017,9,22,0.019579537212848663
869,2017,9,29,0.02001482993364334
870,2017,10,6,0.01956126280128956
871,2017,10,13,0.01935652084648609
872,2017,10,20,0.019423361867666245
873,2017,10,27,0.019612211734056473
874,2017,11,3,0.020264001563191414
875,2017,11,10,0.020848212763667107
876,2017,11,17,0.021144967526197433
877,2017,11,24,0.020609762519598007
878,2017,12,1,0.020778615027666092
879,2017,12,8,0.019148387014865875
880,2017,12,15,0.01908457837998867
881,2017,12,22,0.018973620608448982
882,2017,12,28,0.018514851108193398
883,2018,1,5,0.020811395719647408
884,2018,1,12,0.0207638218998909
885,2018,1,19,0.020357972010970116
886,2018,1,26,0.01985994353890419
887,2018,2,2,0.01793394424021244
888,2018,2,9,0.01607067510485649
889,2018,2,16,0.015841715037822723
890,2018,2,23,0.015575416386127472
891,2018,3,2,0.017755551263689995
892,2018,3,9,0.02094634249806404
893,2018,3,16,0.020823383703827858
894,2018,3,23,0.02117832377552986
895,2018,3,29,0.021246938034892082
896,2018,4,6,0.020121080800890923
897,2018,4,13,0.020329486578702927
898,2018,4,20,0.02040267176926136
899,2018,4,27,0.020242460072040558
900,2018,5,4,0.021480614319443703
901,2018,5,11,0.021989108994603157
902,2018,5,18,0.02235901542007923
903,2018,5,25,0.023181665688753128
904,2018,6,1,0.024302557110786438
905,2018,6,8,0.024747757241129875
906,2018,6,15,0.02583223395049572
907,2018,6,22,0.026086390018463135
908,2018,6,29,0.025916269049048424
909,2018,7,6,0.02562287077307701
910,2018,7,13,0.02522357553243637
911,2018,7,20,0.024382390081882477
912,2018,7,27,0.024011222645640373
913,2018,8,3,0.02402542158961296
914,2018,8,10,0.024271363392472267
915,2018,8,17,0.024702193215489388
916,2018,8,24,0.02523699589073658
917,2018,8,31,0.024977361783385277
918,2018,9,6,0.024939775466918945
919,2018,9,14,0.025173265486955643
920,2018,9,21,0.02462952211499214
921,2018,9,28,0.024593226611614227
922,2018,10,5,0.025014162063598633
923,2018,10,11,0.024120338261127472
924,2018,10,19,0.0241691991686821
925,2018,10,26,0.0240945927798748
926,2018,11,1,0.023547310382127762
927,2018,11,9,0.023383324965834618
928,2018,11,16,0.023602288216352463
929,2018,11,23,0.02318476140499115
930,2018,11,30,0.022800736129283905
931,2018,12,7,0.02388106659054756
932,2018,12,14,0.024226300418376923
933,2018,12,21,0.024479584768414497
934,2018,12,28,0.024484947323799133
935,2019,1,4,0.024716630578041077
936,2019,1,11,0.02437478117644787
937,2019,1,18,0.023745151236653328
938,2019,1,24,0.023414524272084236
939,2019,2,1,0.022768082097172737
940,2019,2,8,0.020959235727787018
941,2019,2,15,0.020994434133172035
942,2019,2,22,0.020905589684844017
943,2019,3,1,0.021662823855876923
944,2019,3,8,0.02441609650850296
945,2019,3,15,0.023632848635315895
946,2019,3,22,0.02382040210068226
947,2019,3,29,0.02459719404578209
948,2019,4,5,0.022541726008057594
949,2019,4,12,0.02267611213028431
950,2019,4,18,0.022982383146882057
951,2019,4,26,0.02258017286658287
952,2019,5,3,0.023219047114253044
953,2019,5,10,0.02424643747508526
954,2019,5,17,0.025221889838576317
955,2019,5,24,0.024605225771665573
956,2019,5,31,0.02391892857849598
957,2019,6,7,0.023804334923624992
958,2019,6,14,0.02351054921746254
959,2019,6,21,0.023158688098192215
960,2019,6,28,0.022959411144256592
961,2019,7,5,0.022803934291005135
962,2019,7,12,0.022203493863344193
963,2019,7,19,0.02237003482878208
964,2019,7,26,0.022407151758670807
965,2019,8,2,0.022237200289964676
966,2019,8,9,0.02211710624396801
967,2019,8,16,0.02250116504728794
968,2019,8,23,0.022854750975966454
969,2019,8,30,0.023055005818605423
970,2019,9,6,0.024374201893806458
971,2019,9,13,0.024083830416202545
972,2019,9,20,0.02383231185376644
973,2019,9,27,0.02377559430897236
974,2019,10,4,0.02386060729622841
975,2019,10,11,0.02411123551428318
976,2019,10,18,0.02346809394657612
977,2019,10,25,0.02313719317317009
978,2019,11,1,0.02336997725069523
979,2019,11,8,0.024221641942858696
980,2019,11,14,0.024527566507458687
981,2019,11,22,0.02437046356499195
982,2019,11,29,0.024100888520479202
983,2019,12,6,0.023407168686389923
984,2019,12,13,0.02300228178501129
985,2019,12,20,0.02240624465048313
986,2019,12,27,0.021877579391002655
987,2019,12,30,0.022053513675928116
988,2020,1,3,0.02367747388780117
989,2020,1,10,0.023874275386333466
990,2020,1,17,0.023495430126786232
991,2020,1,24,0.023166503757238388
992,2020,1,31,0.023765821009874344
993,2020,2,7,0.023566031828522682
994,2020,2,14,0.023709967732429504
995,2020,2,21,0.023524222895503044
996,2020,2,28,0.025862623006105423
997,2020,3,6,0.029290886595845222
998,2020,3,13,0.03577316179871559
999,2020,3,20,0.042634014040231705
1000,2020,3,27,0.04147176817059517
1001,2020,4,3,0.0371430367231369
1002,2020,4,9,0.032644011080265045
1003,2020,4,17,0.03169476240873337
1004,2020,4,24,0.03156833350658417
1005,2020,4,30,0.03087376058101654
1006,2020,5,8,0.030558936297893524
1007,2020,5,15,0.03102082572877407
1008,2020,5,22,0.029849110171198845
1009,2020,5,29,0.028072109445929527
1010,2020,6,5,0.02477107010781765
1011,2020,6,12,0.02392132766544819
1012,2020,6,19,0.02396404556930065
1013,2020,6,26,0.023812880739569664
1014,2020,7,3,0.024362655356526375
1015,2020,7,10,0.024122899398207664
1016,2020,7,17,0.023817377164959908
1017,2020,7,24,0.02310839109122753
1018,2020,7,31,0.022915862500667572
1019,2020,8,7,0.024386122822761536
1020,2020,8,14,0.02455100230872631
1021,2020,8,21,0.024747343733906746
1022,2020,8,28,0.024562722072005272
1023,2020,9,4,0.022758090868592262
1024,2020,9,11,0.022602977231144905
1025,2020,9,18,0.02253727614879608
1026,2020,9,25,0.023179907351732254
1027,2020,10,2,0.025488579645752907
1028,2020,10,9,0.027440857142210007
1029,2020,10,16,0.026613706722855568
1030,2020,10,23,0.02624906599521637
1031,2020,10,30,0.027085494250059128
1032,2020,11,6,0.025312276557087898
1033,2020,11,13,0.024344684556126595
1034,2020,11,20,0.023931758478283882
1035,2020,11,27,0.023795606568455696
1036,2020,12,4,0.023274168372154236
1037,2020,12,11,0.022752657532691956
1038,2020,12,18,0.022230420261621475
1039,2020,12,23,0.02233617939054966
1040,2020,12,30,0.021906917914748192
1041,2021,1,8,0.020197181031107903
1042,2021,1,15,0.019784435629844666
1043,2021,1,22,0.020166071131825447
1044,2021,1,29,0.02069696970283985
1045,2021,2,5,0.018326710909605026
1046,2021,2,12,0.018249331042170525
1047,2021,2,19,0.018254397436976433
1048,2021,2,26,0.019012276083230972
1049,2021,3,5,0.019603729248046875
1050,2021,3,12,0.019683949649333954
1051,2021,3,19,0.019311973825097084
1052,2021,3,26,0.019611235707998276
1053,2021,4,1,0.020515387877821922
1054,2021,4,9,0.023829633370041847
1055,2021,4,16,0.023387767374515533
1056,2021,4,23,0.023347551003098488
1057,2021,4,30,0.02339364029467106
1058,2021,5,7,0.02686983346939087
1059,2021,5,14,0.02658826857805252
1060,2021,5,21,0.026345161721110344
1061,2021,5,28,0.026057926937937737
1062,2021,6,4,0.02528497204184532
1063,2021,6,11,0.025095392018556595
1064,2021,6,18,0.025232678279280663
1065,2021,6,25,0.025403523817658424
1066,2021,7,2,0.026544010266661644
1067,2021,7,8,0.027797408401966095
1068,2021,7,16,0.027448253706097603
1069,2021,7,23,0.027833087369799614
1070,2021,7,30,0.02804117277264595
1071,2021,8,6,0.02864273078739643
1072,2021,8,13,0.028919987380504608
1073,2021,8,20,0.030053546652197838
1074,2021,8,27,0.029629893600940704
1075,2021,9,3,0.03176116943359375
1076,2021,9,10,0.03372516855597496
1077,2021,9,17,0.033899661153554916
1078,2021,9,24,0.0348455011844635
1079,2021,10,1,0.0374101847410202
1080,2021,10,8,0.04661186784505844
1081,2021,10,15,0.04549641162157059
1082,2021,10,22,0.04697012901306152
1083,2021,10,29,0.04862446337938309
1084,2021,11,5,0.04812732711434364
1085,2021,11,12,0.04760048910975456
1086,2021,11,19,0.04918676242232323
1087,2021,11,26,0.04929004982113838
1088,2021,12,3,0.05124625191092491
1089,2021,12,10,0.050313983112573624
1090,2021,12,17,0.05033746361732483
1091,2021,12,23,0.0517045296728611
1092,2021,12,30,0.051910847425460815
1093,2022,1,7,0.05443062633275986
1094,2022,1,14,0.053920894861221313
1095,2022,1,21,0.05262356624007225
1096,2022,1,28,0.051176682114601135
