date,average_short_interest
2016-11-04,32.06625721482924
2016-11-07,32.05190940703384
2016-11-08,32.29709634173693
2016-11-09,32.43273762037858
2016-11-10,32.616706980163805
2016-11-11,33.90937964974295
2016-11-14,34.326434488416034
2016-11-16,34.49697915406099
2016-11-17,33.00727695729684
2016-11-18,32.2902140712792
2016-11-21,32.04211091477493
2016-11-22,32.01138399659795
2016-11-23,31.405903919054573
2016-11-24,29.021598418652257
2016-11-25,28.757054932342488
2016-11-28,28.62363221634903
2016-11-29,30.178906867606653
2016-11-30,29.787138230807034
2016-12-01,29.58543959230239
2016-12-02,29.63495895242351
2016-12-05,29.36934954041024
2016-12-06,29.20409541812057
2016-12-07,29.3469542276226
2016-12-08,29.860656927632235
2016-12-09,30.002574951212633
2016-12-12,30.60391915678843
2016-12-13,30.170288934298714
2016-12-14,30.499474105457722
2016-12-15,30.255314388672048
2016-12-16,30.351242776818392
2016-12-19,30.23554330466795
2016-12-20,30.446947260388633
2016-12-21,30.926965543282854
2016-12-22,29.952548112258743
2016-12-23,30.310206166369852
2016-12-26,30.270614075986845
2016-12-27,30.049459206979645
2016-12-28,30.104500990103368
2016-12-29,30.33245954243844
2017-01-02,30.421163118044817
2017-01-03,30.334722275209614
2017-01-04,30.716763392103843
2017-01-05,31.32195143358644
2017-01-06,31.397541067114243
2017-01-09,31.239124883695485
2017-01-10,31.011288088774638
2017-01-11,31.303760023987802
2017-01-12,31.427010848755348
2017-01-13,32.044229656122866
2017-01-16,32.466808901561514
2017-01-17,32.642081589533625
2017-01-18,32.70874063152233
2017-01-19,31.65761083758035
2017-01-20,30.98596148193075
2017-01-23,31.01463017610152
2017-01-24,31.024005662142056
2017-01-26,30.833745407102043
2017-01-27,30.86750618741652
2017-01-30,30.774030377893993
2017-01-31,30.428334795216298
2017-02-01,30.32630852536314
2017-02-02,30.561961892217205
2017-02-03,30.59325040755875
2017-02-06,30.97755783256742
2017-02-07,30.859377064297714
2017-02-08,30.411135055862307
2017-02-09,29.874526484448488
2017-02-10,29.847627369579392
2017-02-13,30.0424444560152
2017-02-14,29.874191162436937
2017-02-15,29.111612010903684
2017-02-16,29.496502518558838
2017-02-17,29.535257943013903
2017-02-20,28.881629082183743
2017-02-21,29.3111660781014
2017-02-22,29.197741505586478
2017-02-23,27.365478163184772
2017-02-24,26.3658537950253
2017-03-01,26.009030882527394
2017-03-02,25.675609132818227
2017-03-03,25.600839589615582
2017-03-06,26.23155396957469
2017-03-07,26.391568914838754
2017-03-08,27.205606758031493
2017-03-09,26.732362100005552
2017-03-10,26.615933390672303
2017-03-13,26.55663901894829
2017-03-14,26.344130329910882
2017-03-15,25.80439719477554
2017-03-16,25.803483604982333
2017-03-17,26.238642086966134
2017-03-20,26.783352676582066
2017-03-21,26.797874874907308
2017-03-22,25.085563799497496
2017-03-23,24.82748136629734
2017-03-24,24.477360959881743
2017-03-27,23.428791110362184
2017-03-28,23.366049106106907
2017-03-29,23.582219582909374
2017-03-30,23.80809644641163
2017-03-31,23.72263020272205
2017-04-03,24.194917692776787
2017-04-04,24.344172581632215
2017-04-05,24.42147737337671
2017-04-06,23.882223770702236
2017-04-07,24.214505656335685
2017-04-10,24.294309710326843
2017-04-11,24.158054180561646
2017-04-12,24.382651439325123
2017-04-13,24.506633135695125
2017-04-17,25.92031542388761
2017-04-18,27.206656981021712
2017-04-19,28.67323774069477
2017-04-20,24.984940767055033
2017-04-24,24.45349386476979
2017-04-25,24.19380968220441
2017-04-26,24.02701542740668
2017-04-27,23.981857960775994
2017-04-28,23.230449150154993
2017-05-02,23.195305648681483
2017-05-03,23.17958555703871
2017-05-04,23.26520579703943
2017-05-05,23.810248641279898
2017-05-08,24.195439434509456
2017-05-09,23.77116137243199
2017-05-10,23.908968625592458
2017-05-11,24.23605738796304
2017-05-12,23.59961493830854
2017-05-15,23.900468851427313
2017-05-16,24.12471115809164
2017-05-17,24.453828545719915
2017-05-18,23.947737499248998
2017-05-19,23.54771755542172
2017-05-22,24.28815948098549
2017-05-23,23.8568740542225
2017-05-24,23.82904442913076
2017-05-25,23.464656012470275
2017-05-26,23.56674343018201
2017-05-29,23.787152985112947
2017-05-30,23.7089984583827
2017-05-31,23.48959293314461
2017-06-01,23.34669776897435
2017-06-02,23.205232303631316
2017-06-05,22.88688917767392
2017-06-06,22.64352577711936
2017-06-07,22.631906087395848
2017-06-08,22.892266059254446
2017-06-09,23.11236083778953
2017-06-12,23.329662145826116
2017-06-13,23.296720884850014
2017-06-14,23.202968519841765
2017-06-16,23.28343174513668
2017-06-19,23.739927485858598
2017-06-20,24.197448930285535
2017-06-21,24.326744202261196
2017-06-22,25.18862813544831
2017-06-23,28.676375675982545
2017-06-26,28.820753471547746
2017-06-27,23.259505922487374
2017-06-28,22.97737430994966
2017-06-29,22.868536568392322
2017-06-30,22.91715295032331
2017-07-03,22.89654374793443
2017-07-04,22.78845626863462
2017-07-05,22.70516033393185
2017-07-06,22.692594715765182
2017-07-07,23.111217746697204
2017-07-10,23.480596015866592
2017-07-11,23.494380002108137
2017-07-12,23.53991535111299
2017-07-13,23.856198125684035
2017-07-14,24.011012763142226
2017-07-17,23.90708292920576
2017-07-18,23.642124458061087
2017-07-19,23.79737044533601
2017-07-20,23.27832105468768
2017-07-21,22.945138964787684
2017-07-24,22.807871176484813
2017-07-25,22.777736806825
2017-07-26,22.95518868401507
2017-07-27,23.104832288064124
2017-07-28,23.25756414216398
2017-07-31,23.288888702498614
2017-08-01,23.53302724261901
2017-08-02,23.713448444126552
2017-08-03,23.59161815172267
2017-08-04,23.56440644217514
2017-08-07,23.313285930448394
2017-08-08,23.33740726413746
2017-08-09,23.438021611637414
2017-08-10,23.479004508971258
2017-08-11,25.253336794572714
2017-08-14,24.833663953473014
2017-08-15,24.952185023282617
2017-08-16,24.72575692706056
2017-08-17,24.592769726003613
2017-08-18,24.657145640377795
2017-08-21,23.990468113268008
2017-08-22,24.767525941535578
2017-08-23,24.774148462282664
2017-08-24,24.442977647262325
2017-08-25,23.71478441516352
2017-08-28,24.008598629768024
2017-08-29,24.23697109046693
2017-08-30,24.618667811586054
2017-08-31,25.002286027987477
2017-09-01,25.75816559319346
2017-09-04,25.422445563656485
2017-09-05,25.52189845171306
2017-09-06,25.121359187883574
2017-09-08,24.846813597929117
2017-09-11,25.8546447490385
2017-09-12,26.118697240090142
2017-09-13,25.713800301242962
2017-09-14,25.56877927664305
2017-09-15,25.447692786887853
2017-09-18,25.883915295688986
2017-09-19,22.36924182827153
2017-09-20,26.162913802817457
2017-09-21,25.151192889923408
2017-09-22,24.922178637859627
2017-09-25,24.549358575485485
2017-09-26,24.524049976000217
2017-09-27,24.350423141713677
2017-09-28,24.099681016963146
2017-09-29,23.762219851991027
2017-10-02,23.23919228108506
2017-10-03,23.47355873728888
2017-10-04,23.741682131935722
2017-10-05,23.71111576184886
2017-10-06,23.83032134643446
2017-10-09,23.941214718168165
2017-10-10,24.21917972892679
2017-10-11,23.712626160513807
2017-10-13,23.239640606971015
2017-10-16,23.545630445468827
2017-10-17,23.52365070544454
2017-10-18,23.379419096178736
2017-10-19,23.347788999955075
2017-10-20,22.71620297674763
2017-10-23,22.928313771285662
2017-10-24,22.54822420466746
2017-10-25,22.84742388469939
2017-10-26,22.235559637840137
2017-10-27,22.503389597922023
2017-10-30,22.748818734501466
2017-10-31,23.169522794740068
2017-11-01,23.30453593172036
2017-11-03,23.720029449252475
2017-11-06,23.902263658281854
2017-11-07,23.969217562516743
2017-11-08,24.116625980025752
2017-11-09,24.554520974787955
2017-11-10,24.38994437904178
2017-11-13,24.249482654191876
2017-11-14,24.291277456468695
2017-11-16,23.939895295652587
2017-11-17,24.143301465894893
2017-11-21,24.032610184839744
2017-11-22,24.35362038308726
2017-11-23,24.340118436847973
2017-11-24,24.644742129071286
2017-11-27,23.66832174635108
2017-11-28,23.370451419462224
2017-11-29,24.172593587300856
2017-11-30,24.358838001020743
2017-12-01,24.27008600721267
2017-12-04,25.14801472878745
2017-12-05,24.296879390327245
2017-12-06,24.251291106804388
2017-12-07,24.325245368011192
2017-12-08,24.170249444068414
2017-12-11,23.864295601269205
2017-12-12,24.012648743252385
2017-12-13,23.81239098824415
2017-12-14,23.60029626548648
2017-12-15,24.360974879695767
2017-12-18,24.66414866533574
2017-12-19,24.87048169489092
2017-12-20,24.791956897079096
2017-12-21,23.970869747599767
2017-12-22,23.63421645327594
2017-12-26,23.094346665458012
2017-12-27,23.37594746522528
2017-12-28,22.59396060069987
2018-01-02,22.71084290440533
2018-01-03,23.124497828540655
2018-01-04,22.820105498137366
2018-01-05,23.183143373886974
2018-01-08,23.66404731175325
2018-01-09,23.959533269465492
2018-01-10,23.630941518146667
2018-01-11,23.190969008362885
2018-01-12,22.704405088265627
2018-01-15,22.562388871882135
2018-01-16,22.530606890485885
2018-01-17,22.54656042271725
2018-01-18,21.542713114975665
2018-01-19,21.10419623352717
2018-01-22,20.8359427356676
2018-01-23,20.89887776544963
2018-01-24,21.08175641679432
2018-01-26,21.25758410688551
2018-01-29,21.139341849489487
2018-01-30,21.223158524606685
2018-01-31,20.85364361576921
2018-02-01,20.736868759286683
2018-02-02,20.790163524169085
2018-02-05,20.77341445343027
2018-02-06,22.638685488153502
2018-02-07,22.436174278393946
2018-02-08,22.07043853067384
2018-02-09,22.048763942068522
2018-02-14,22.553363724437748
2018-02-15,23.921536220606338
2018-02-16,24.555817288488317
2018-02-19,24.553070580406462
2018-02-20,23.92407275554913
2018-02-21,25.62534171335697
2018-02-22,23.178491986913563
2018-02-23,22.529322430665303
2018-02-26,22.71788995700001
2018-02-27,22.334263510791555
2018-02-28,23.915182645045
2018-03-01,24.153267604627825
2018-03-02,22.313350361986224
2018-03-05,21.903854179855294
2018-03-06,21.2980919724579
2018-03-07,21.388474934502913
2018-03-08,21.089288842830854
2018-03-09,20.821122717102593
2018-03-12,21.18108758617358
2018-03-13,21.361931963498296
2018-03-14,21.060047061716354
2018-03-15,20.564526619303788
2018-03-16,20.651624579135735
2018-03-19,21.248217650072746
2018-03-20,21.5374581899326
2018-03-21,21.572022652834242
2018-03-22,21.17427656678159
2018-03-23,20.822908338203028
2018-03-26,20.84303503051332
2018-03-27,20.773945871566745
2018-03-28,20.675622077170253
2018-03-29,20.32518901411082
2018-04-02,20.308434750837844
2018-04-03,20.963402744457063
2018-04-04,20.97211655321822
2018-04-05,20.963694199040717
2018-04-06,21.249271177363166
2018-04-09,20.979511605693737
2018-04-10,21.145155662465182
2018-04-11,21.102819127417696
2018-04-12,21.076430679309
2018-04-13,21.350918411516005
2018-04-16,21.223227565125974
2018-04-17,21.693095214587093
2018-04-18,21.8343068864038
2018-04-19,21.696578638348665
2018-04-20,22.24739926169081
2018-04-23,22.12422074542461
2018-04-24,22.183674058081863
2018-04-25,22.13078603428283
2018-04-26,22.121687408887716
2018-04-27,22.04186097702073
2018-04-30,21.16962533063169
2018-05-02,21.219764295812194
2018-05-03,21.561648116554654
2018-05-04,21.7120608580933
2018-05-07,21.896180607144043
2018-05-08,21.366631991326713
2018-05-09,21.463414733523276
2018-05-10,21.54848370339261
2018-05-11,21.478352247720462
2018-05-14,21.764339081393697
2018-05-15,22.230669761412937
2018-05-16,22.339110579361982
2018-05-17,21.61693217740675
2018-05-18,21.646311140069724
2018-05-21,21.525108373478258
2018-05-22,21.575134688357437
2018-05-23,21.714580278849446
2018-05-24,21.692393970886627
2018-05-25,21.39240087754844
2018-05-28,21.514396064475616
2018-05-29,21.36522010469824
2018-05-30,21.493944867804625
2018-06-01,22.18543095742081
2018-06-04,22.56502760697298
2018-06-05,22.416039124322964
2018-06-06,22.332162814492484
2018-06-07,22.43044786059321
2018-06-08,23.16619925464422
2018-06-11,23.488113259986545
2018-06-12,23.70918793445215
2018-06-13,23.41479473722151
2018-06-14,23.314192910670645
2018-06-15,23.083629965971557
2018-06-18,23.492230722554602
2018-06-19,23.833291182717957
2018-06-20,23.83307084433668
2018-06-21,24.192675927370807
2018-06-22,24.002948542298956
2018-06-25,24.041615704409136
2018-06-26,23.859428338846772
2018-06-27,24.616633930335365
2018-06-28,24.31962351561619
2018-06-29,23.89907776056891
2018-07-02,23.853558075800283
2018-07-03,24.05335262912038
2018-07-04,23.74059938060858
2018-07-05,24.24456578135079
2018-07-06,23.65123465259656
2018-07-10,23.767178588006153
2018-07-11,24.187753155237022
2018-07-12,24.363089662684374
2018-07-13,24.215533489580263
2018-07-16,24.18208065917094
2018-07-17,24.69158916302127
2018-07-18,24.77396307819477
2018-07-19,24.660780956035254
2018-07-20,24.943134831951706
2018-07-23,24.88130330099867
2018-07-24,25.036191858765044
2018-07-25,25.12956465260074
2018-07-26,25.436093872089284
2018-07-27,25.378028659134603
2018-07-30,25.213385229268066
2018-07-31,26.167421938103214
2018-08-01,25.685948906662528
2018-08-02,25.735498901756333
2018-08-03,25.516291655555072
2018-08-06,25.508223520964957
2018-08-07,25.90037981021669
2018-08-08,27.45325381140821
2018-08-09,26.402905701615385
2018-08-10,26.67155875660537
2018-08-13,26.751081540980042
2018-08-14,26.60592062561057
2018-08-15,26.68208835495386
2018-08-16,26.22405617620041
2018-08-17,26.440458166649726
2018-08-20,26.244682840999538
2018-08-21,26.935342147850374
2018-08-22,26.63002163463563
2018-08-23,25.72333788447706
2018-08-24,24.734992190389235
2018-08-27,23.969368153854
2018-08-28,24.31713014433777
2018-08-29,24.297568257924215
2018-08-30,24.177168012218807
2018-08-31,24.15653410264231
2018-09-03,23.98005172491826
2018-09-04,23.954023992296847
2018-09-05,24.377802222128672
2018-09-06,24.231461897697223
2018-09-10,24.232598977247218
2018-09-11,24.133284471113242
2018-09-12,24.153698948102633
2018-09-13,24.3204981623095
2018-09-14,24.3762548633262
2018-09-17,24.15294115558812
2018-09-18,24.29573316451498
2018-09-19,24.279496303278638
2018-09-20,24.26129712084416
2018-09-21,24.082889879518724
2018-09-24,24.35243595549076
2018-09-25,25.28522654761221
2018-09-26,24.840137586874107
2018-09-27,24.456416659012987
2018-09-28,24.29123011097438
2018-10-01,24.393423608742438
2018-10-02,24.391888369381583
2018-10-03,24.422581425002264
2018-10-04,24.72291173679972
2018-10-05,24.716688863721686
2018-10-08,24.912148881722906
2018-10-09,25.442504467156283
2018-10-10,25.987026416516226
2018-10-11,25.956241902234627
2018-10-15,25.688535545224724
2018-10-16,25.690518560750867
2018-10-17,25.481233924728482
2018-10-18,25.37338784665887
2018-10-19,24.755784549309695
2018-10-22,24.961511656292664
2018-10-23,24.91091652931281
2018-10-24,24.82856082095339
2018-10-25,25.08717104342683
2018-10-26,25.406221609025113
2018-10-29,25.689366392216808
2018-10-30,25.867866413468068
2018-10-31,27.538601357514022
2018-11-01,25.55863654577758
2018-11-05,25.870240626561554
2018-11-06,25.329854333048846
2018-11-07,25.076406650164124
2018-11-08,24.740657727603633
2018-11-09,25.062313778274138
2018-11-12,25.289435207217466
2018-11-13,25.303272750499698
2018-11-14,24.93531070191517
2018-11-16,24.785315818149574
2018-11-19,24.816522797516182
2018-11-21,24.46582727796589
2018-11-22,24.292462024020544
2018-11-23,24.96963357253542
2018-11-26,24.780843831066246
2018-11-27,24.746441162034444
2018-11-28,24.92484363507203
2018-11-29,25.067738798432426
2018-11-30,25.794045977161765
2018-12-03,24.73502364720268
2018-12-04,24.907919079269657
2018-12-05,24.903711214458863
2018-12-06,24.669194009583453
2018-12-07,24.485299157311772
2018-12-10,24.783782112618145
2018-12-11,24.808209199719453
2018-12-12,24.930813471996828
2018-12-13,25.309121503003272
2018-12-14,25.173376455925595
2018-12-17,24.621389817645635
2018-12-18,25.03823174135769
2018-12-19,25.55757293131473
2018-12-20,26.436102045542512
2018-12-21,26.71099627497932
2018-12-26,27.549124263612367
2018-12-27,27.438870132975442
2018-12-28,28.175057013770974
2019-01-02,27.943213570667737
2019-01-03,27.626091408904205
2019-01-04,26.82965337244806
2019-01-07,27.694679763200842
2019-01-08,27.428470723737128
2019-01-09,26.237632419134766
2019-01-10,25.01212353586495
2019-01-11,25.297229567408294
2019-01-14,24.889463400998075
2019-01-15,24.835638902730484
2019-01-16,24.846436377677463
2019-01-17,24.916062019130145
2019-01-18,24.300462410533044
2019-01-21,25.284626657445596
2019-01-22,25.13149489544674
2019-01-23,25.11265298730996
2019-01-24,23.24097350813152
2019-01-28,22.436960759718904
2019-01-29,22.741730799642816
2019-01-30,22.629969146579086
2019-01-31,23.430246019440286
2019-02-01,22.65343233162608
2019-02-04,22.816560808430776
2019-02-05,24.310851805040603
2019-02-06,24.324959585563466
2019-02-07,23.970095907282005
2019-02-08,23.646098857759227
2019-02-11,23.899473840470012
2019-02-12,23.86766760033234
2019-02-13,23.759270397366134
2019-02-14,23.85708069520163
2019-02-15,24.344224081525066
2019-02-18,24.732987850774368
2019-02-19,25.124285161391
2019-02-20,25.415033665663397
2019-02-21,25.860874006959982
2019-02-22,25.805041968583584
2019-02-25,25.583117256156232
2019-02-26,25.546715359762157
2019-02-27,25.42368216064638
2019-02-28,27.28848109576193
2019-03-01,26.305093392271182
2019-03-06,26.09688464472881
2019-03-07,26.04551931115228
2019-03-08,26.228955924254926
2019-03-11,27.466917871282213
2019-03-12,26.616533573529875
2019-03-13,26.686917350071923
2019-03-14,27.05427201652356
2019-03-15,26.80066047055011
2019-03-18,27.15870587793441
2019-03-19,26.728333477345195
2019-03-20,26.91147235407035
2019-03-21,24.2788211401866
2019-03-22,23.9337549889137
2019-03-25,24.00471640915464
2019-03-26,23.85647809619611
2019-03-27,23.50707491706138
2019-03-28,24.59845740719075
2019-03-29,24.918625921326644
2019-04-01,24.140357225453815
2019-04-02,24.436341565692953
2019-04-03,24.628981379816558
2019-04-04,24.68096659185265
2019-04-05,24.521199420775936
2019-04-08,24.23849072877352
2019-04-09,24.260401292889657
2019-04-10,24.32587745300059
2019-04-11,24.25231643084576
2019-04-12,24.027246826613382
2019-04-15,23.772600307594733
2019-04-16,23.753386736571137
2019-04-17,23.94518074669604
2019-04-18,23.50753244225341
2019-04-22,23.830573837121477
2019-04-23,24.393463446457314
2019-04-24,25.022553442516607
2019-04-25,25.299593441555405
2019-04-26,25.71897350011935
2019-04-29,25.69982890174497
2019-04-30,25.4078613337709
2019-05-02,25.225713709345975
2019-05-03,25.56147991765656
2019-05-06,25.270740105283885
2019-05-07,25.82401430378157
2019-05-08,25.895010732724813
2019-05-09,26.473465646408012
2019-05-10,26.33201711571963
2019-05-13,26.051039241408844
2019-05-14,26.143293872381157
2019-05-15,26.219320087035694
2019-05-16,26.16376567269593
2019-05-17,25.900181263239823
2019-05-20,25.753216227232095
2019-05-21,26.117022776054384
2019-05-22,26.610959723610385
2019-05-23,26.195073819343655
2019-05-24,26.36031028254131
2019-05-27,26.386412323914957
2019-05-28,25.969988429137405
2019-05-29,26.44342298099987
2019-05-30,25.884519871071525
2019-05-31,25.550447003253346
2019-06-03,25.00777013651771
2019-06-04,25.632549853092353
2019-06-05,25.484332089763218
2019-06-06,25.295860267946505
2019-06-07,24.652281101095276
2019-06-10,24.87415732945992
2019-06-11,24.93857084318593
2019-06-12,25.203081205114046
2019-06-13,25.612759100793333
2019-06-14,24.600664706862997
2019-06-17,25.219706193783132
2019-06-18,24.967303591038192
2019-06-19,25.244061840573927
2019-06-21,24.918954382343344
2019-06-24,25.365491185491823
2019-06-25,25.523955111857408
2019-06-26,24.461646974124022
2019-06-27,24.801016986514433
2019-06-28,24.31966722946846
2019-07-01,24.17675693692671
2019-07-02,24.4645545672455
2019-07-03,24.03220302892521
2019-07-04,23.74110147483177
2019-07-05,23.86489003670869
2019-07-08,23.99772408053665
2019-07-10,24.399778757309917
2019-07-11,24.499247160471104
2019-07-12,25.20106408190961
2019-07-15,24.94289013556563
2019-07-16,25.05994748493284
2019-07-17,25.21284854476687
2019-07-18,25.179585553974384
2019-07-19,25.18185066061881
2019-07-22,25.25008062660521
2019-07-23,24.99162003519747
2019-07-24,25.44600474404872
2019-07-25,25.528518815488948
2019-07-26,26.49038652744203
2019-07-29,25.47874237360559
2019-07-30,25.086482476026184
2019-07-31,25.233355782537135
2019-08-01,25.82391660644094
2019-08-02,26.167397385961785
2019-08-05,25.99320132885604
2019-08-06,26.331042567505182
2019-08-07,26.615945938226353
2019-08-08,26.97688587334609
2019-08-09,26.493367193628274
2019-08-12,26.360354165906507
2019-08-13,26.266445105145884
2019-08-14,26.76386550984207
2019-08-15,26.931422369255664
2019-08-16,27.02309925928019
2019-08-19,27.349578593875265
2019-08-20,26.89304219571033
2019-08-21,25.922868966085552
2019-08-22,25.55949197203102
2019-08-23,25.511230349561654
2019-08-26,25.62859296147516
2019-08-27,25.812644409883937
2019-08-28,26.061706677473502
2019-08-29,25.949222156777445
2019-08-30,25.454942629736284
2019-09-02,25.62213658494092
2019-09-03,26.05405349668451
2019-09-04,25.512038491591298
2019-09-05,25.574404739524216
2019-09-06,25.499563798374385
2019-09-09,25.24819404044425
2019-09-10,25.52346310228488
2019-09-11,26.11592211403337
2019-09-12,26.10620213247686
2019-09-13,26.38775068031672
2019-09-16,26.20613957035169
2019-09-17,26.43261882019574
2019-09-18,24.94264269550415
2019-09-19,26.091156719265836
2019-09-20,26.40446911009493
2019-09-23,26.60946166305649
2019-09-24,26.897829630886303
2019-09-25,26.74489254714621
2019-09-26,26.19631665088923
2019-09-27,26.92284676140985
2019-09-30,26.84716092358722
2019-10-01,27.13655527524663
2019-10-02,26.76866731804625
2019-10-03,26.96279851222489
2019-10-04,27.119794260660115
2019-10-07,27.01171214820444
2019-10-08,27.142778287506204
2019-10-09,27.208831515229928
2019-10-10,27.21584266248096
2019-10-11,27.127279955466296
2019-10-14,27.20702017549196
2019-10-15,27.110912286603064
2019-10-16,27.438142902657287
2019-10-17,27.822026140767026
2019-10-18,28.382257513313427
2019-10-21,27.130877533931052
2019-10-22,27.48132226669932
2019-10-23,27.255719722515778
2019-10-24,27.33298410157748
2019-10-25,26.868972120661706
2019-10-28,27.10863651873722
2019-10-29,27.227461557649693
2019-10-30,26.847438983191978
2019-10-31,26.87739872451182
2019-11-01,26.80466718647042
2019-11-04,26.88240157377081
2019-11-05,27.074010440580004
2019-11-06,27.595217796260492
2019-11-07,27.703808945133428
2019-11-08,27.864891725619028
2019-11-11,28.668027673099974
2019-11-12,28.925030238798623
2019-11-13,28.397288011511925
2019-11-14,28.327104198165177
2019-11-18,28.307167207272396
2019-11-19,29.350016684884377
2019-11-21,29.026901665157148
2019-11-22,28.63299311674415
2019-11-25,28.14637740204759
2019-11-26,28.268329118742756
2019-11-27,27.715078633272
2019-11-28,27.821732119191115
2019-11-29,27.77240728174131
2019-12-02,26.68875904740951
2019-12-03,26.686501200647818
2019-12-04,26.360841980500403
2019-12-05,26.422065491328393
2019-12-06,27.189124206753775
2019-12-09,27.73833530815701
2019-12-10,29.552406756930875
2019-12-11,28.916832306804228
2019-12-12,29.094523762897076
2019-12-13,28.708485153345414
2019-12-16,29.05069076308582
2019-12-17,29.36602166118512
2019-12-18,29.277089047946987
2019-12-19,28.784564733074205
2019-12-20,28.4445907230186
2019-12-23,28.46395812880424
2019-12-26,28.437167753743626
2019-12-27,28.61971385494132
2019-12-30,29.3223534992686
2020-01-02,29.39532034369979
2020-01-03,29.773582421831655
2020-01-06,30.843768510479126
2020-01-07,30.125241277884395
2020-01-08,29.10377092820338
2020-01-09,28.36649963774096
2020-01-10,28.534540723331553
2020-01-13,27.831047384085533
2020-01-14,27.841453744099578
2020-01-15,27.60874888767282
2020-01-16,27.92714455236801
2020-01-17,27.935938453450156
2020-01-20,28.63126998138109
2020-01-21,29.067048329195178
2020-01-22,28.451234046370647
2020-01-23,27.949305288496618
2020-01-24,27.49402471050206
2020-01-27,27.813655015999544
2020-01-28,27.503814187731464
2020-01-29,27.06705782642082
2020-01-30,26.78900197009111
2020-01-31,27.042999107068404
2020-02-03,28.629048216457235
2020-02-04,29.26436919499241
2020-02-05,29.033875771061147
2020-02-06,28.684039706824326
2020-02-07,27.998288166738035
2020-02-10,27.580083876121947
2020-02-11,28.419754927340556
2020-02-12,28.91513913203386
2020-02-13,28.598477606272684
2020-02-14,27.56679709654225
2020-02-17,27.380492939232617
2020-02-18,27.836807602487333
2020-02-19,27.378784945219234
2020-02-20,27.470046477367553
2020-02-21,27.594036123532078
2020-02-26,27.025294287264156
2020-02-27,27.44199238627365
2020-02-28,28.889724997308118
2020-03-02,28.930640254989058
2020-03-03,28.875705863156657
2020-03-04,29.176919432871063
2020-03-05,28.679704736371235
2020-03-06,28.45499929240955
2020-03-09,28.417551264188848
2020-03-10,28.71418670482056
2020-03-11,29.20802530557671
2020-03-12,29.73844735368683
2020-03-13,30.694408234790806
2020-03-16,31.521551912436088
2020-03-17,31.886469242983555
2020-03-18,31.430801565509874
2020-03-19,31.13059618833091
2020-03-20,30.97605636822304
2020-03-23,31.171696555220237
2020-03-24,31.20135610788927
2020-03-25,30.62015469964878
2020-03-26,29.764532731507785
2020-03-27,29.403073321646517
2020-03-30,28.475357212831252
2020-03-31,27.685644855445567
2020-04-01,27.876979533081435
2020-04-02,28.23820363248857
2020-04-03,27.95186042116809
2020-04-06,27.86293232032989
2020-04-07,27.84480639280896
2020-04-08,27.983928860240628
2020-04-09,28.070047542073375
2020-04-13,27.48904631316907
2020-04-14,26.900125508891325
2020-04-15,26.839795243157813
2020-04-16,26.99319505197469
2020-04-17,27.153818145029163
2020-04-20,27.25243819460314
2020-04-22,27.36277063721981
2020-04-23,27.271936180056876
2020-04-24,27.7345499478643
2020-04-27,28.552734841396205
2020-04-28,28.17985188915463
2020-04-29,28.12601235459375
2020-04-30,28.08841477407875
2020-05-04,28.515044161447477
2020-05-05,27.852466617264653
2020-05-06,27.853452640614012
2020-05-07,28.014429981958852
2020-05-08,28.644862585194527
2020-05-11,28.632925096622063
2020-05-12,28.860419387477695
2020-05-13,29.274190033422396
2020-05-14,29.435119960258877
2020-05-15,29.591863530782835
2020-05-18,29.640751382158577
2020-05-19,29.616691603885048
2020-05-20,29.293135905972232
2020-05-21,29.142733839340945
2020-05-22,28.582684506893848
2020-05-25,28.514959982174453
2020-05-26,28.60858890641842
2020-05-27,29.89563931268075
2020-05-28,29.892242860335426
2020-05-29,30.067152781091206
2020-06-01,30.507416957604086
2020-06-02,28.867366408100736
2020-06-03,28.933250398391838
2020-06-04,30.006807770662604
2020-06-05,30.18118068323146
2020-06-08,29.59234737819649
2020-06-09,28.989455086060968
2020-06-10,28.98159132426725
2020-06-12,28.70095675385793
2020-06-15,28.367920872309092
2020-06-16,28.68717056753813
2020-06-17,27.285364940361667
2020-06-18,27.429355843863416
2020-06-19,27.093562564095652
2020-06-22,27.067969853141495
2020-06-23,27.397498928989823
2020-06-24,27.419571542652672
2020-06-25,27.576479466188523
2020-06-26,27.018625310306756
2020-06-29,26.996426738709236
2020-06-30,27.403086811126606
2020-07-01,27.429061310681817
2020-07-02,27.67013820784176
2020-07-03,27.36992708790108
2020-07-06,27.319586399262548
2020-07-07,27.42977713667963
2020-07-08,27.83032390285677
2020-07-09,28.010071967944786
2020-07-10,28.082073167083152
2020-07-13,28.387662210182047
2020-07-14,28.57265315302392
2020-07-15,28.938849151897777
2020-07-16,28.799909031271415
2020-07-17,28.8579557166147
2020-07-20,29.010567860052692
2020-07-21,29.2617513827272
2020-07-22,29.184042566106307
2020-07-23,29.942952196979647
2020-07-24,30.222327945804423
2020-07-27,29.64388132099384
2020-07-28,29.51461907848317
2020-07-29,29.036738778750326
2020-07-30,29.45834071448155
2020-07-31,29.175760414818665
2020-08-03,29.52765910794033
2020-08-04,29.856393682019412
2020-08-05,30.344403035486195
2020-08-06,29.8634385839358
2020-08-07,30.003761939697952
2020-08-10,29.639331745608235
2020-08-11,29.87113467509325
2020-08-12,29.632075713975187
2020-08-13,30.409646040538316
