date,average_days_to_cover
2016-06-07,0.4573300755362665
2016-06-08,0.4554228995233752
2016-06-09,0.4612916373734812
2016-06-10,0.4682807755601547
2016-06-13,0.48305470158975317
2016-06-14,0.47513258307104955
2016-06-15,0.4772077949481766
2016-06-16,0.4966228636949403
2016-06-17,0.5026660550768061
2016-06-20,0.5073456189193178
2016-06-21,0.5320023711135113
2016-06-22,0.5407535943498352
2016-06-23,0.5432398887157038
2016-06-24,0.5479970908556286
2016-06-27,0.5565434186794482
2016-06-28,0.5611553271950618
2016-06-29,0.5651063325501977
2016-06-30,0.5620491380774694
2016-07-01,0.5705441677561003
2016-07-04,0.5902782057867322
2016-07-05,0.5860739577605543
2016-07-06,0.5711029674997669
2016-07-07,0.5719301080617368
2016-07-08,0.5706236529537249
2016-07-11,0.5533159912842451
2016-07-12,0.5641995847960949
2016-07-13,0.564663549321538
2016-07-14,0.5512098678540301
2016-07-15,0.5484186729828091
2016-07-18,0.5447416864754235
2016-07-19,0.542981841863143
2016-07-20,0.5494681139201887
2016-07-21,0.5402198317809345
2016-07-22,0.5391356633701304
2016-07-25,0.5273237269523244
2016-07-26,0.5305036394606671
2016-07-27,0.5354878330450599
2016-07-28,0.5290966697698318
2016-07-29,0.5216961438323918
2016-08-01,0.5256750383022687
2016-08-02,0.522006934651649
2016-08-03,0.5119296099897409
2016-08-04,0.5071013039974075
2016-08-05,0.5136714327090721
2016-08-08,0.519392446015132
2016-08-09,0.5246308453777009
2016-08-10,0.515537970186088
2016-08-11,0.5131555123905225
2016-08-12,0.5106955415371707
2016-08-15,0.5049297780506979
2016-08-16,0.5043910506816701
2016-08-17,0.49239781298015484
2016-08-18,0.48961733028647675
2016-08-19,0.47847134549321496
2016-08-22,0.47588284884787474
2016-08-23,0.47530808175032485
2016-08-24,0.47809957920992985
2016-08-25,0.47749086347727504
2016-08-26,0.46663350676292537
2016-08-29,0.4631807503521643
2016-08-30,0.46042389344102536
2016-08-31,0.4547458937042354
2016-09-01,0.44647049805111716
2016-09-02,0.438673918903143
2016-09-05,0.4432633338492086
2016-09-06,0.432215520359908
2016-09-08,0.4253171007755792
2016-09-09,0.4247061803009706
2016-09-12,0.440002027812458
2016-09-13,0.43938355078089764
2016-09-14,0.4442315710533026
2016-09-15,0.4532963600473956
2016-09-16,0.45237090101213245
2016-09-19,0.45236589749655226
2016-09-20,0.4531037017725632
2016-09-21,0.44593370747752237
2016-09-22,0.43715557563219265
2016-09-23,0.4426189142247528
2016-09-26,0.45118043609564723
2016-09-27,0.45248611240800357
2016-09-28,0.4515032415673794
2016-09-29,0.4523322146654754
2016-09-30,0.4498535812926133
2016-10-03,0.44554586040644634
2016-10-04,0.4349161306145511
2016-10-05,0.4314828316285154
2016-10-06,0.4286455431809561
2016-10-07,0.4270989815427305
2016-10-10,0.42760424759008875
2016-10-11,0.42394091524111877
2016-10-13,0.4110476624382859
2016-10-14,0.4157701114238107
2016-10-17,0.41762174521076534
2016-10-18,0.41319417886627074
2016-10-19,0.4068350047654555
2016-10-20,0.39698838268261405
2016-10-21,0.3898012882685928
2016-10-24,0.39479371508831806
2016-10-25,0.39585258890232067
2016-10-26,0.3938670722690072
2016-10-27,0.3880538754817641
2016-10-28,0.37775089173878257
2016-10-31,0.37559814187998464
2016-11-01,0.3709601838084027
2016-11-03,0.36597400619702375
2016-11-04,0.36441208726892066
2016-11-07,0.36210188453281883
2016-11-08,0.3595212712394999
2016-11-09,0.34590288529995394
2016-11-10,0.3293057791562817
2016-11-11,0.3206948412907375
2016-11-14,0.3179917868661859
2016-11-16,0.31093348279873184
2016-11-17,0.30183627400894564
2016-11-18,0.2970774298601467
2016-11-21,0.2953034812014682
2016-11-22,0.29673141036277006
2016-11-23,0.2954462919548065
2016-11-24,0.29115167577504264
2016-11-25,0.2916032567470982
2016-11-28,0.2956700938614554
2016-11-29,0.29353650238551204
2016-11-30,0.29234158226779755
2016-12-01,0.29061919395145835
2016-12-02,0.29365825633231724
2016-12-05,0.29885252512945587
2016-12-06,0.2972202248673843
2016-12-07,0.2953499542455104
2016-12-08,0.300530429050472
2016-12-09,0.29880196200576464
2016-12-12,0.299986796591749
2016-12-13,0.30211191453530084
2016-12-14,0.3081495595189223
2016-12-15,0.31335032239042365
2016-12-16,0.3187700304606186
2016-12-19,0.32121478207922877
2016-12-20,0.3289634893061379
2016-12-21,0.3346707849681388
2016-12-22,0.33717217490161017
2016-12-23,0.36315455627751364
2016-12-26,0.387508201835423
2016-12-27,0.40090012415540377
2016-12-28,0.4148253594172025
2016-12-29,0.41991940941336336
2017-01-02,0.43347283383097035
2017-01-03,0.4344135752379603
2017-01-04,0.44214320149763414
2017-01-05,0.44798570823655465
2017-01-06,0.44058822213250126
2017-01-09,0.43807457237795216
2017-01-10,0.4375399841629844
2017-01-11,0.4359575033123718
2017-01-12,0.42940181008318346
2017-01-13,0.4492508398806079
2017-01-16,0.46741825692254757
2017-01-17,0.4583295962946623
2017-01-18,0.45865505538428913
2017-01-19,0.4595035814109261
2017-01-20,0.45442660042015504
2017-01-23,0.4610063048899972
2017-01-24,0.4576970338646864
2017-01-26,0.45173343591522513
2017-01-27,0.45473311408725015
2017-01-30,0.4624551415895552
2017-01-31,0.46596344046136723
2017-02-01,0.4620601796872773
2017-02-02,0.46223559233814465
2017-02-03,0.4561635868791103
2017-02-06,0.4664797153841443
2017-02-07,0.46169154738967755
2017-02-08,0.4405124882204366
2017-02-09,0.42913580673916385
2017-02-10,0.4205529665789084
2017-02-13,0.41724514066827073
2017-02-14,0.40015881160114036
2017-02-15,0.38570862447855525
2017-02-16,0.38836782527743374
2017-02-17,0.3923428943764994
2017-02-20,0.3910623646618759
2017-02-21,0.38449559991006543
2017-02-22,0.38118224631678366
2017-02-23,0.37559260254208
2017-02-24,0.38206803462006633
2017-03-01,0.3825247794561708
2017-03-02,0.37571339980050367
2017-03-03,0.37691522638228503
2017-03-06,0.3826761016960343
2017-03-07,0.37871519680536575
2017-03-08,0.3810887761777527
2017-03-09,0.3806472002217175
2017-03-10,0.38771423434057245
2017-03-13,0.38182477449133106
2017-03-14,0.37739982425701357
2017-03-15,0.3673919447456234
2017-03-16,0.364828635409455
2017-03-17,0.3583689756754345
2017-03-20,0.35513436087539846
2017-03-21,0.3639848324947667
2017-03-22,0.3525090413321187
2017-03-23,0.34523985094048976
2017-03-24,0.3470641132546769
2017-03-27,0.3505105473767496
2017-03-28,0.35556768973695513
2017-03-29,0.3616341713619837
2017-03-30,0.36710980907827007
2017-03-31,0.37218116266227597
2017-04-03,0.37541688729919365
2017-04-04,0.37677133192200196
2017-04-05,0.37339655347205375
2017-04-06,0.3723523605635799
2017-04-07,0.3815427155511208
2017-04-10,0.38447011276406073
2017-04-11,0.38383754346450366
2017-04-12,0.38266609393573436
2017-04-13,0.38519524001274535
2017-04-17,0.3661827447510634
2017-04-18,0.36555122775268506
2017-04-19,0.36708044889660785
2017-04-20,0.3439075405813242
2017-04-24,0.3475532540943104
2017-04-25,0.35587172813893564
2017-04-26,0.3525515247586853
2017-04-27,0.34274994408428905
2017-04-28,0.3330258330361256
2017-05-02,0.3277498003981302
2017-05-03,0.33466669638448837
2017-05-04,0.33428470581852876
2017-05-05,0.34107271688404717
2017-05-08,0.34563167509681153
2017-05-09,0.34045481053976084
2017-05-10,0.335979886704094
2017-05-11,0.334939628441705
2017-05-12,0.32761136055323276
2017-05-15,0.32742136326851723
2017-05-16,0.3247492695915577
2017-05-17,0.3238483148809638
2017-05-18,0.30020383170701936
2017-05-19,0.2901574305323054
2017-05-22,0.29116935367936064
2017-05-23,0.2860068389547476
2017-05-24,0.2841719707686851
2017-05-25,0.27907974997893975
2017-05-26,0.2777318813308238
2017-05-29,0.28140420366370444
2017-05-30,0.2805608987828266
2017-05-31,0.27292481866703405
2017-06-01,0.2748864330612412
2017-06-02,0.2746404737272538
2017-06-05,0.2766668373784204
2017-06-06,0.2761386939658354
2017-06-07,0.2775829812813819
2017-06-08,0.27979468026572835
2017-06-09,0.2809146813652091
2017-06-12,0.28226302915313295
2017-06-13,0.2868945627162211
2017-06-14,0.28212565793971156
2017-06-16,0.2840590742012348
2017-06-19,0.2913953678790207
2017-06-20,0.29253195248947067
2017-06-21,0.2895672762521875
2017-06-22,0.2871245147280505
2017-06-23,0.2975461440279064
2017-06-26,0.30604719112702194
2017-06-27,0.28529458204870695
2017-06-28,0.29056858841541144
2017-06-29,0.29529483477642793
2017-06-30,0.3162148049764177
2017-07-03,0.33042259254541767
2017-07-04,0.34553560460763594
2017-07-05,0.3514098077587335
2017-07-06,0.3555440343613931
2017-07-07,0.36640367353940045
2017-07-10,0.37694721666601655
2017-07-11,0.37192639307227804
2017-07-12,0.36332132026349256
2017-07-13,0.3702181412034066
2017-07-14,0.3758462237220011
2017-07-17,0.3737881639704819
2017-07-18,0.37914909807745006
2017-07-19,0.38371485312544645
2017-07-20,0.3842893307424335
2017-07-21,0.39101597232748386
2017-07-24,0.40105020012561154
2017-07-25,0.40179581661342584
2017-07-26,0.4001495620715107
2017-07-27,0.4094858053147987
2017-07-28,0.43119831817701476
2017-07-31,0.43218530930113735
2017-08-01,0.44063205586677884
2017-08-02,0.43718605462049004
2017-08-03,0.43856708983094667
2017-08-04,0.43975745990977166
2017-08-07,0.4341755352499662
2017-08-08,0.4341011836660369
2017-08-09,0.430067149316001
2017-08-10,0.42728987527391527
2017-08-11,0.4506196453696131
2017-08-14,0.43143631677688654
2017-08-15,0.420678378780299
2017-08-16,0.40881487134604483
2017-08-17,0.416794500163966
2017-08-18,0.4175406646168867
2017-08-21,0.4106629997909719
2017-08-22,0.40521497431937226
2017-08-23,0.4162801494657512
2017-08-24,0.4008915906088483
2017-08-25,0.3925886724031261
2017-08-28,0.39431371002819354
2017-08-29,0.394185612580459
2017-08-30,0.39271174084990546
2017-08-31,0.3795078624119853
2017-09-01,0.3736351931733779
2017-09-04,0.36565006375485287
2017-09-05,0.35925017658994224
2017-09-06,0.3532503925186498
2017-09-08,0.3510507225527363
2017-09-11,0.34840953253480295
2017-09-12,0.34400645743984115
2017-09-13,0.34256394544823376
2017-09-14,0.34311682154078804
2017-09-15,0.32544857912182706
2017-09-18,0.3261010003208734
2017-09-19,0.3083656661370839
2017-09-20,0.33280283684316286
2017-09-21,0.33034815462298395
2017-09-22,0.31969405992046945
2017-09-25,0.3165283165027844
2017-09-26,0.3140939237639088
2017-09-27,0.3089339279607125
2017-09-28,0.31229503476008735
2017-09-29,0.3009330466777691
2017-10-02,0.296299420246613
2017-10-03,0.29714809863922054
2017-10-04,0.30092573085784574
2017-10-05,0.29780771472481965
2017-10-06,0.3012534992893304
2017-10-09,0.3003583092776311
2017-10-10,0.29681975338363914
2017-10-11,0.2874888114751535
2017-10-13,0.2825668129913014
2017-10-16,0.2926302405032912
2017-10-17,0.30230970930069423
2017-10-18,0.3008047348225742
2017-10-19,0.3098153076328336
2017-10-20,0.3072033758355376
2017-10-23,0.31741399320058156
2017-10-24,0.31367637852990315
2017-10-25,0.31641163105710524
2017-10-26,0.3093294639832646
2017-10-27,0.31072076725736936
2017-10-30,0.3141496034048858
2017-10-31,0.32267124270563174
2017-11-01,0.32079426190779897
2017-11-03,0.31733717319428095
2017-11-06,0.31524483034852246
2017-11-07,0.31791797311670067
2017-11-08,0.32118644923269146
2017-11-09,0.3305177400372638
2017-11-10,0.32879375099859587
2017-11-13,0.3282877276277177
2017-11-14,0.31456402045123766
2017-11-16,0.3147042736837389
2017-11-17,0.32033703605591085
2017-11-21,0.3171549294983761
2017-11-22,0.3227448535872059
2017-11-23,0.32823102720057734
2017-11-24,0.3295019481783519
2017-11-27,0.33279446778169824
2017-11-28,0.34059142195505987
2017-11-29,0.3463411681437785
2017-11-30,0.33992247636091294
2017-12-01,0.34613430820869867
2017-12-04,0.352493554526112
2017-12-05,0.34222612512902567
2017-12-06,0.34545538651144464
2017-12-07,0.3412131201782659
2017-12-08,0.3440798453728944
2017-12-11,0.3477130987282092
2017-12-12,0.38304929886601485
2017-12-13,0.35499084255662067
2017-12-14,0.3487122970756187
2017-12-15,0.34647883441665195
2017-12-18,0.3656976121901332
2017-12-19,0.3733186208898363
2017-12-20,0.3737853807677852
2017-12-21,0.36315744425429297
2017-12-22,0.36948524113383535
2017-12-26,0.3844536067865919
2017-12-27,0.3703151174263104
2017-12-28,0.35517439467291084
2018-01-02,0.35666375927394056
2018-01-03,0.3765916630876573
2018-01-04,0.35650344483476676
2018-01-05,0.36312420635238946
2018-01-08,0.3704749812528667
2018-01-09,0.3753113197135591
2018-01-10,0.3571587338691551
2018-01-11,0.35683180546930804
2018-01-12,0.35089593776463873
2018-01-15,0.3668401415672916
2018-01-16,0.3728626746362054
2018-01-17,0.37133351414274546
2018-01-18,0.3679681178219216
2018-01-19,0.35690509790857305
2018-01-22,0.36678528101513064
2018-01-23,0.3611097932122153
2018-01-24,0.34815968699019817
2018-01-26,0.3349906515563553
2018-01-29,0.343261689957656
2018-01-30,0.34799758628859384
2018-01-31,0.34190730766899885
2018-02-01,0.34098721210690314
2018-02-02,0.33571503158593474
2018-02-05,0.33347409314410736
2018-02-06,0.31850977879764486
2018-02-07,0.3193928172345451
2018-02-08,0.31153435359290943
2018-02-09,0.3045445402891481
2018-02-14,0.300276492321193
2018-02-15,0.3048740904053918
2018-02-16,0.2947023225217586
2018-02-19,0.2984130561508264
2018-02-20,0.290524831252897
2018-02-21,0.2947343263909604
2018-02-22,0.30455056970702993
2018-02-23,0.28140231384158737
2018-02-26,0.27014131965265936
2018-02-27,0.2638822211372337
2018-02-28,0.2539552199506302
2018-03-01,0.24869151455135408
2018-03-02,0.2455950961221293
2018-03-05,0.23757159778523496
2018-03-06,0.22779659071894842
2018-03-07,0.22636779082697547
2018-03-08,0.22567587475994066
2018-03-09,0.2225161944839272
2018-03-12,0.2220890295349354
2018-03-13,0.2277907042064572
2018-03-14,0.23642364090857582
2018-03-15,0.2313039392199754
2018-03-16,0.23210906204522622
2018-03-19,0.23755114713552625
2018-03-20,0.2463305145035852
2018-03-21,0.24819032569310734
2018-03-22,0.25493024330733544
2018-03-23,0.2587565336039742
2018-03-26,0.2615221232107888
2018-03-27,0.26603411030167773
2018-03-28,0.263250809131437
2018-03-29,0.25743019292120595
2018-04-02,0.2582088586504783
2018-04-03,0.26311686903786197
2018-04-04,0.2648551043854947
2018-04-05,0.26784489214838975
2018-04-06,0.27093687738643546
2018-04-09,0.27201789731253523
2018-04-10,0.2712897112466573
2018-04-11,0.27349089103035584
2018-04-12,0.2831332591598666
2018-04-13,0.283022809189152
2018-04-16,0.2829630230904832
2018-04-17,0.2884444655868528
2018-04-18,0.290763981425817
2018-04-19,0.2870048687997416
2018-04-20,0.29150281151225776
2018-04-23,0.2918460895208523
2018-04-24,0.29137354407116944
2018-04-25,0.29641424734799177
2018-04-26,0.2939115042200225
2018-04-27,0.3017966590390633
2018-04-30,0.29547293706983074
2018-05-02,0.2870693618110401
2018-05-03,0.28805642073119986
2018-05-04,0.28516784129939143
2018-05-07,0.28820911917369296
2018-05-08,0.2902005223435703
2018-05-09,0.29027903547136213
2018-05-10,0.2849264972927063
2018-05-11,0.2817153343104053
2018-05-14,0.2817819196906433
2018-05-15,0.2784397709691808
2018-05-16,0.2756580720899313
2018-05-17,0.2680503854710393
2018-05-18,0.2623905448788892
2018-05-21,0.2604983329208804
2018-05-22,0.2595404165918398
2018-05-23,0.2646426552523744
2018-05-24,0.26503321689074405
2018-05-25,0.2651623520459097
2018-05-28,0.2690277807550894
2018-05-29,0.26130925042697845
2018-05-30,0.25518964116049137
2018-06-01,0.26006653958516895
2018-06-04,0.2556596809222915
2018-06-05,0.24879961961817756
2018-06-06,0.24517670544784023
2018-06-07,0.23040894607242315
2018-06-08,0.23162077663749378
2018-06-11,0.2336869797965808
2018-06-12,0.2346690982311669
2018-06-13,0.23029605178992987
2018-06-14,0.23015991163035396
2018-06-15,0.22707502324795345
2018-06-18,0.2307225927402884
2018-06-19,0.230685005580135
2018-06-20,0.2307997063607041
2018-06-21,0.23414412842529725
2018-06-22,0.23507271340104374
2018-06-25,0.2399799763565773
2018-06-26,0.24199783866157704
2018-06-27,0.2477013012955223
2018-06-28,0.25249817170488564
2018-06-29,0.25501865469571866
2018-07-02,0.26023016318995884
2018-07-03,0.2663096482302626
2018-07-04,0.2698481710901058
2018-07-05,0.27138226831058243
2018-07-06,0.2702271174871866
2018-07-10,0.2712963525538217
2018-07-11,0.2750045867532928
2018-07-12,0.27852797794521367
2018-07-13,0.2869055858777851
2018-07-16,0.29031515302854244
2018-07-17,0.29409529886820185
2018-07-18,0.2973826498956068
2018-07-19,0.30274542582722663
2018-07-20,0.31618630586591656
2018-07-23,0.3230523724193935
2018-07-24,0.32910932525659486
2018-07-25,0.3260122335735831
2018-07-26,0.31903580821320465
2018-07-27,0.32028133259154845
2018-07-30,0.32776679805650605
2018-07-31,0.32539420321889595
2018-08-01,0.32981102621828445
2018-08-02,0.3293938002456249
2018-08-03,0.32244743934969294
2018-08-06,0.32396013505768917
2018-08-07,0.32079891116611925
2018-08-08,0.3174977059710586
2018-08-09,0.3175643098967092
2018-08-10,0.316073787650153
2018-08-13,0.31562411719376315
2018-08-14,0.31425274507408646
2018-08-15,0.3139140587155741
2018-08-16,0.30506309043869967
2018-08-17,0.29832773182753686
2018-08-20,0.29565014341179535
2018-08-21,0.29377560355122795
2018-08-22,0.2943651231092441
2018-08-23,0.29346587081944414
2018-08-24,0.3009995383543077
2018-08-27,0.3010723864026966
2018-08-28,0.30210985373239074
2018-08-29,0.3030746950589333
2018-08-30,0.2963535694920351
2018-08-31,0.2957959972493389
2018-09-03,0.3010265152832244
2018-09-04,0.3028937439069142
2018-09-05,0.31663044606862334
2018-09-06,0.3133361222606041
2018-09-10,0.3153970502586273
2018-09-11,0.31513142779530584
2018-09-12,0.31955161788971387
2018-09-13,0.32032455718786046
2018-09-14,0.31803090585523974
2018-09-17,0.32123527524145307
2018-09-18,0.31781154472559003
2018-09-19,0.32165504906943265
2018-09-20,0.32585346153569544
2018-09-21,0.3190735225366972
2018-09-24,0.3277782012072658
2018-09-25,0.3307206159181319
2018-09-26,0.3304114127034903
2018-09-27,0.3266560698193372
2018-09-28,0.33043648851705276
2018-10-01,0.3327678706127041
2018-10-02,0.32417923888999817
2018-10-03,0.30731658552908614
2018-10-04,0.3073991825759455
2018-10-05,0.30346500670429755
2018-10-08,0.2850426091702756
2018-10-09,0.2764036285978324
2018-10-10,0.27118094154394445
2018-10-11,0.2651756763883939
2018-10-15,0.25742465208253484
2018-10-16,0.25006596843800216
2018-10-17,0.24401046829798795
2018-10-18,0.24462981476427603
2018-10-19,0.2427645466422431
2018-10-22,0.2401123160304218
2018-10-23,0.23721159377427956
2018-10-24,0.2322564234072482
2018-10-25,0.23190739148671694
2018-10-26,0.23014262331026503
2018-10-29,0.22649007080036754
2018-10-30,0.22440180294411416
2018-10-31,0.22154336401957897
2018-11-01,0.2152781609330744
2018-11-05,0.21407209841585903
2018-11-06,0.21203196208236644
2018-11-07,0.20810922917468547
2018-11-08,0.2033284810663911
2018-11-09,0.2018678780188787
2018-11-12,0.20382127755111146
2018-11-13,0.2050873788566206
2018-11-14,0.19972584243071495
2018-11-16,0.1955530875584381
2018-11-19,0.20003031828578383
2018-11-21,0.19711957823908638
2018-11-22,0.1932449696175774
2018-11-23,0.2058190845022199
2018-11-26,0.20760895374800215
2018-11-27,0.20563206996200362
2018-11-28,0.2036857142111474
2018-11-29,0.2044806220185216
2018-11-30,0.20270829502212873
2018-12-03,0.19650506459907421
2018-12-04,0.19938826297440965
2018-12-05,0.20236165571968737
2018-12-06,0.2015201061011693
2018-12-07,0.20581764558037807
2018-12-10,0.20902829496241154
2018-12-11,0.21224560805841264
2018-12-12,0.21488094787132955
2018-12-13,0.22103912920591273
2018-12-14,0.22539410090580397
2018-12-17,0.2276837240502866
2018-12-18,0.2297123200765484
2018-12-19,0.22952093660157666
2018-12-20,0.230316194634313
2018-12-21,0.2283283099378595
2018-12-26,0.2400658188656766
2018-12-27,0.24261216373488675
2018-12-28,0.24471378583166098
2019-01-02,0.23885071903841051
2019-01-03,0.24016382043742304
2019-01-04,0.24106373004598514
2019-01-07,0.25045747112538397
2019-01-08,0.24333276042626742
2019-01-09,0.23321137819996274
2019-01-10,0.22700104648990527
2019-01-11,0.22170787636462735
2019-01-14,0.22352124704484905
2019-01-15,0.22872277172833771
2019-01-16,0.22966803893554427
2019-01-17,0.2324551717553068
2019-01-18,0.2328063345012097
2019-01-21,0.23527062212455338
2019-01-22,0.23460784035008517
2019-01-23,0.23234415532532574
2019-01-24,0.22902829972607586
2019-01-28,0.22034168348446154
2019-01-29,0.22278096271198208
2019-01-30,0.2215914959239748
2019-01-31,0.21618080278322271
2019-02-01,0.21342687330520277
2019-02-04,0.214302243905989
2019-02-05,0.21731215233413792
2019-02-06,0.2157609747084652
2019-02-07,0.21345229078538364
2019-02-08,0.21082766645215606
2019-02-11,0.2096829753951492
2019-02-12,0.2084998449837561
2019-02-13,0.20521996448242205
2019-02-14,0.20910988751320958
2019-02-15,0.21365879969280857
2019-02-18,0.2148183952680632
2019-02-19,0.22375003054831255
2019-02-20,0.2220147164310337
2019-02-21,0.2321919549543731
2019-02-22,0.23711260395212552
2019-02-25,0.240011270662899
2019-02-26,0.24188634920768198
2019-02-27,0.24400581814021838
2019-02-28,0.24754186500973566
2019-03-01,0.24484830848198585
2019-03-06,0.24611617374912573
2019-03-07,0.24352021518988234
2019-03-08,0.2443689698039495
2019-03-11,0.2577887253269019
2019-03-12,0.250080493491035
2019-03-13,0.2508020873135998
2019-03-14,0.25698300978021554
2019-03-15,0.2532966593641566
2019-03-18,0.25588960988324455
2019-03-19,0.2538036655111974
2019-03-20,0.25340578638780037
2019-03-21,0.2283478935336139
2019-03-22,0.22650564343057367
2019-03-25,0.2312104040687661
2019-03-26,0.2328124027926342
2019-03-27,0.2287735115906573
2019-03-28,0.22842121576575142
2019-03-29,0.23251840098816104
2019-04-01,0.23570900279608079
2019-04-02,0.24063224519367182
2019-04-03,0.2356835402838509
2019-04-04,0.23472401285285832
2019-04-05,0.23810087758105647
2019-04-08,0.24152801516240482
2019-04-09,0.24345247797223202
2019-04-10,0.2420269268139597
2019-04-11,0.24533509844559484
2019-04-12,0.24054916571055845
2019-04-15,0.24319449822037773
2019-04-16,0.24194119726786872
2019-04-17,0.23923566020741016
2019-04-18,0.24123073699587536
2019-04-22,0.24581792253840845
2019-04-23,0.24618619549350365
2019-04-24,0.25424105761198473
2019-04-25,0.25653785038886023
2019-04-26,0.25602734860523885
2019-04-29,0.2607967594392777
2019-04-30,0.261519039733084
2019-05-02,0.2620742886640605
2019-05-03,0.2642739305166199
2019-05-06,0.26572220277523206
2019-05-07,0.27048261009477065
2019-05-08,0.2670664447131478
2019-05-09,0.2740597481279738
2019-05-10,0.2786375469884291
2019-05-13,0.2777361074896678
2019-05-14,0.2755339487073894
2019-05-15,0.2759672865703184
2019-05-16,0.27705035561120134
2019-05-17,0.276992004069537
2019-05-20,0.27839805210217383
2019-05-21,0.27789609676244637
2019-05-22,0.280215468969009
2019-05-23,0.28088811459045177
2019-05-24,0.2829995666314199
2019-05-27,0.2852653112114141
2019-05-28,0.2741808560856597
2019-05-29,0.27353494604370265
2019-05-30,0.2654921999876421
2019-05-31,0.2620355174222423
2019-06-03,0.26065989788002825
2019-06-04,0.26171857757729844
2019-06-05,0.2607085573024008
2019-06-06,0.25882226475059306
2019-06-07,0.25755359009960205
2019-06-10,0.26028369507808835
2019-06-11,0.2603725059769023
2019-06-12,0.2586231050889969
2019-06-13,0.26217887072124973
2019-06-14,0.2568180815369825
2019-06-17,0.2586968949046722
2019-06-18,0.25774516725552077
2019-06-19,0.2539813237219842
2019-06-21,0.24887603250799986
2019-06-24,0.2507116866552529
2019-06-25,0.2534265295699282
2019-06-26,0.25144637868828873
2019-06-27,0.2539246847511383
2019-06-28,0.24807176790662838
2019-07-01,0.2468371692757136
2019-07-02,0.24592029119848058
2019-07-03,0.24158380404623056
2019-07-04,0.2421771717344853
2019-07-05,0.24477233111247054
2019-07-08,0.23765423724132986
2019-07-10,0.2278095319323895
2019-07-11,0.23139436990339038
2019-07-12,0.23453418963343997
2019-07-15,0.23312996166832908
2019-07-16,0.23497816325886092
2019-07-17,0.23314642272837208
2019-07-18,0.23510192202508284
2019-07-19,0.23351773157074301
2019-07-22,0.23551743585315946
2019-07-23,0.2326382712140451
2019-07-24,0.23148629153614633
2019-07-25,0.22895895508353972
2019-07-26,0.2289506673642831
2019-07-29,0.22711468590608222
2019-07-30,0.2284190597329896
2019-07-31,0.2247163066413876
2019-08-01,0.22132942991725904
2019-08-02,0.21925682990056702
2019-08-05,0.2230456803484582
2019-08-06,0.22007231085671997
2019-08-07,0.2192243330604325
2019-08-08,0.21637628538090073
2019-08-09,0.21716609361380357
2019-08-12,0.21522718730457516
2019-08-13,0.21536234815133956
2019-08-14,0.2153793308372823
2019-08-15,0.21166844474400623
2019-08-16,0.21008320026016464
2019-08-19,0.21584323870730485
2019-08-20,0.21587533360084926
2019-08-21,0.21165620934059268
2019-08-22,0.20957967283863974
2019-08-23,0.2082351669823195
2019-08-26,0.20715224858224973
2019-08-27,0.20705845316731508
2019-08-28,0.20800768713806034
2019-08-29,0.20473531316871516
2019-08-30,0.20303310387218867
2019-09-02,0.2014078316610869
2019-09-03,0.20014494080365416
2019-09-04,0.2015526648024053
2019-09-05,0.2037981018562853
2019-09-06,0.20481346734541014
2019-09-09,0.19948827053989127
2019-09-10,0.19937568857969956
2019-09-11,0.20460442574529503
2019-09-12,0.2078420652535459
2019-09-13,0.2116947240988507
2019-09-16,0.20766321418835224
2019-09-17,0.20868379280896876
2019-09-18,0.21118317734530154
2019-09-19,0.2225592071889066
2019-09-20,0.22125190888864038
2019-09-23,0.2212889951224642
2019-09-24,0.2255860160463846
2019-09-25,0.2265291270367635
2019-09-26,0.23078156681368514
2019-09-27,0.2367504778611473
2019-09-30,0.23317089742851632
2019-10-01,0.23837501305591768
2019-10-02,0.23247682511084033
2019-10-03,0.23362769997867872
2019-10-04,0.23643930958701598
2019-10-07,0.23385737931152437
2019-10-08,0.23564401173419294
2019-10-09,0.23613153819783275
2019-10-10,0.23448265883394018
2019-10-11,0.23726691813661205
2019-10-14,0.23737431859952376
2019-10-15,0.23791277281224507
2019-10-16,0.23777115169480614
2019-10-17,0.24190116255411062
2019-10-18,0.2454551950813038
2019-10-21,0.24513835481989366
2019-10-22,0.24748180506705328
2019-10-23,0.24820203663903193
2019-10-24,0.24865496179974386
2019-10-25,0.24629652647535688
2019-10-28,0.250044148756692
2019-10-29,0.24766992725349296
2019-10-30,0.2469935624357479
2019-10-31,0.24580932784972406
2019-11-01,0.24483282141921334
2019-11-04,0.24187222057782246
2019-11-05,0.24209297258617038
2019-11-06,0.24592370054964463
2019-11-07,0.24730174708945984
2019-11-08,0.2442080459043256
2019-11-11,0.24637281694039362
2019-11-12,0.24760071579931986
2019-11-13,0.24770559985523846
2019-11-14,0.2434935737864041
2019-11-18,0.2430054191344187
2019-11-19,0.24809219083615383
2019-11-21,0.2405805253844315
2019-11-22,0.24090086799796182
2019-11-25,0.23838859279688016
2019-11-26,0.23403818208921892
2019-11-27,0.22646932849224566
2019-11-28,0.2281980843132183
2019-11-29,0.2305924126008617
2019-12-02,0.2223983859610854
2019-12-03,0.25775369294648776
2019-12-04,0.25083852235211923
2019-12-05,0.2500042580913266
2019-12-06,0.266710408632727
2019-12-09,0.27419509165577166
2019-12-10,0.29216885681428356
2019-12-11,0.28832910010101254
2019-12-12,0.2966030554984644
2019-12-13,0.2842457690484744
2019-12-16,0.287735839659779
2019-12-17,0.28953545639870903
