date,average_loan_fee
2020-08-18,0.9481458371759477
2020-08-19,0.9169595633303776
2020-08-20,1.2715451363972672
2020-08-21,1.2425120060587942
2020-08-24,1.3711646866806473
2020-08-25,1.3013844875347114
2020-08-26,1.2133479156963873
2020-08-27,1.302126481072464
2020-08-28,1.2383533622266367
2020-08-31,1.196141693483026
2020-09-01,1.2000797437006951
2020-09-02,1.1943186434721809
2020-09-03,1.131546150039832
2020-09-04,1.0101360663583725
2020-09-08,0.9365153500981599
2020-09-09,0.9010376533698269
2020-09-10,0.7882929448786549
2020-09-11,0.7419085030801706
2020-09-14,0.7234632225921961
2020-09-15,0.6895516695493329
2020-09-16,0.6342886094387288
2020-09-17,0.5916786754017417
2020-09-18,0.6275837232946286
2020-09-21,0.608155227269923
2020-09-22,0.6827987591187997
2020-09-23,0.6595824226831707
2020-09-24,0.7722879613001598
2020-09-25,0.7555722256859858
2020-09-28,0.7235837203194853
2020-09-29,0.7167060674863664
2020-09-30,0.706145873531654
2020-10-01,0.7558073020686086
2020-10-02,0.9227125681874361
2020-10-05,0.8113633992732264
2020-10-06,0.8232840389695028
2020-10-07,0.8060695326823427
2020-10-08,0.8241238879196767
2020-10-09,0.8465824281622483
2020-10-13,0.7862961387037383
2020-10-14,0.6840418735235189
2020-10-15,0.6936727257909063
2020-10-16,0.6821041758113299
2020-10-19,0.6869692760216964
2020-10-20,0.6245813861664145
2020-10-21,0.6121134382590586
2020-10-22,0.7082310343150205
2020-10-23,0.6541265357489051
2020-10-26,0.5810206816639196
2020-10-27,0.5990189975375914
2020-10-28,0.6219469926647415
2020-10-29,0.6116782497463761
2020-10-30,0.6235904732090654
2020-11-03,0.6190413693873142
2020-11-04,0.6090216186922669
2020-11-05,0.6845584120763855
2020-11-06,0.6932572338350567
2020-11-09,0.7365464169400638
2020-11-10,0.7223749130927757
2020-11-11,0.8274095423407228
2020-11-12,0.9278895983346197
2020-11-13,0.9553718187718293
2020-11-16,0.9671103010804384
2020-11-17,0.9630957798135141
2020-11-18,0.9981497255279554
2020-11-19,1.126649846748328
2020-11-20,1.1548905571897785
2020-11-23,1.1402961816381827
2020-11-24,1.1090434713117452
2020-11-25,1.1031051735203141
2020-11-26,1.0463938097888517
2020-11-27,1.0301640842239899
2020-11-30,1.0165690133663348
2020-12-01,1.0063146958264382
2020-12-02,0.9020299580848884
2020-12-03,0.8113107609204698
2020-12-04,0.7558706452450821
2020-12-07,0.716459503532467
2020-12-08,0.6750480753112256
2020-12-09,0.627995642830634
2020-12-10,0.601003080897966
2020-12-11,0.5774432105961708
2020-12-14,0.6000658251959375
2020-12-15,0.5837388685658532
2020-12-16,0.6084868337868443
2020-12-17,0.8274630225828371
2020-12-18,0.819904215340862
2020-12-21,0.7998453829239841
2020-12-22,0.7556154752164213
2020-12-23,0.7715712289255938
2020-12-28,0.7412792838664234
2020-12-29,0.7133495792424535
2020-12-30,0.6762895921872325
2021-01-04,0.6896198102626044
2021-01-05,0.6758030064957801
2021-01-06,0.6811342173783866
2021-01-07,0.702448265584256
2021-01-08,0.7164258660915809
2021-01-11,0.7138299713967181
2021-01-12,0.7245328594760617
2021-01-13,0.7391615841843385
2021-01-14,0.7404672195883307
2021-01-15,0.7957744988500679
2021-01-18,0.7982609108047319
2021-01-19,0.8117214308596685
2021-01-20,0.8994982949311081
2021-01-21,0.9013113262368886
2021-01-22,0.8857665727074322
2021-01-26,0.878227924269452
2021-01-27,0.8422615123032674
2021-01-28,0.8519570374431078
2021-01-29,1.0703292415762282
2021-02-01,1.0345355381359462
2021-02-02,0.9965748824918752
2021-02-03,0.891018352499243
2021-02-04,0.8789517157893588
2021-02-05,0.8777477312478933
2021-02-08,0.8589387200116475
2021-02-09,0.8324196952306115
2021-02-10,0.875123913584801
2021-02-11,0.9134318335566532
2021-02-12,0.9706110650288657
2021-02-17,1.103128824311518
2021-02-18,1.0784021460468702
2021-02-19,1.0425071255282654
2021-02-22,1.0647024753879988
2021-02-23,1.0547614294269534
2021-02-24,1.0341642209887656
2021-02-25,1.074882092031956
2021-02-26,1.0376350051791539
2021-03-01,1.0186910815878745
2021-03-02,1.0735175420589724
2021-03-03,1.1106753974041499
2021-03-04,1.1207201386228136
2021-03-05,1.3861621967215851
2021-03-08,1.4721560081671126
2021-03-09,1.581289402706205
2021-03-10,1.6412677857365021
2021-03-11,1.713197105644407
2021-03-12,1.5925154018737917
2021-03-15,1.4745145889054405
2021-03-16,1.0550597731061
2021-03-17,1.0781412385727618
2021-03-18,1.1499457681310241
2021-03-19,1.397474885917562
2021-03-22,1.596069865331007
2021-03-23,1.230019335767158
2021-03-24,1.2512974132447152
2021-03-25,1.2237943379131384
2021-03-26,1.1711487306111923
2021-03-29,1.185673976967302
2021-03-30,1.2077929685714108
2021-03-31,1.1988248615163852
2021-04-01,1.2522685706131693
2021-04-05,1.2024814809398279
2021-04-06,1.1700977845266214
2021-04-07,1.1318990269353346
2021-04-08,1.1207042717873947
2021-04-09,1.0440188106923245
2021-04-12,0.987614595531722
2021-04-13,0.9900555444572521
2021-04-14,1.0739323878290212
2021-04-15,1.0998532882068437
2021-04-16,1.0454840544880306
2021-04-19,1.0360245912170682
2021-04-20,1.0555016388779934
2021-04-22,1.022345896348533
2021-04-23,1.0273697859146926
2021-04-26,1.0180457279949435
2021-04-27,0.9907713634500936
2021-04-28,0.9724180901263779
2021-04-29,0.9698452027966273
2021-04-30,1.2395613586657859
2021-05-03,1.5978539172423927
2021-05-04,1.676339688308967
2021-05-05,1.5980911779435858
2021-05-06,1.4492350329418906
2021-05-07,1.404740761191381
2021-05-10,1.2943208642944912
2021-05-11,1.2300867416636432
2021-05-12,1.121753778066771
2021-05-13,1.0840733185600104
2021-05-14,1.027920526693859
2021-05-17,0.982682537343473
2021-05-18,0.9571174453689603
2021-05-19,0.9855934831615235
2021-05-20,1.0005809726843047
2021-05-21,1.0804350590947573
2021-05-24,1.282703525451596
2021-05-25,1.4344704328694289
2021-05-26,1.314724893016716
2021-05-27,1.2188309693359125
2021-05-28,1.3738872994805154
2021-05-31,1.1749146418863496
2021-06-01,0.952939869366596
2021-06-02,0.9006864012378479
2021-06-04,1.0101275684461855
2021-06-07,1.0402701785893815
2021-06-08,1.031691239016927
2021-06-09,1.0340627584014006
2021-06-10,1.0390372844631925
2021-06-11,1.0921467602977648
2021-06-14,1.1351705144864068
2021-06-15,1.148222868574717
2021-06-16,1.2011265975156462
2021-06-17,1.3534043696233833
2021-06-18,1.3960893106034011
2021-06-21,1.3719716380221654
2021-06-22,1.360381790076641
2021-06-23,1.3321956842931948
2021-06-24,1.2612591017577173
2021-06-25,1.2378672967604105
2021-06-28,1.1859116843924766
2021-06-29,1.1298864296196482
2021-06-30,1.0853498384501257
2021-07-01,1.1585623474037543
2021-07-02,1.1206604650551697
2021-07-05,1.0656787137301678
2021-07-06,0.9755766571519044
2021-07-07,0.9337218195493799
2021-07-08,0.9076471267862346
2021-07-12,0.8899059619102452
2021-07-13,0.8715938149489462
2021-07-14,0.859793702813096
2021-07-15,0.8395804201598693
2021-07-16,0.8359671065757482
2021-07-19,0.8230278230102633
2021-07-20,1.1128248260427975
2021-07-21,1.079448574712458
2021-07-22,1.0040426987526665
2021-07-23,0.918772965126949
2021-07-26,0.8546571190233152
2021-07-27,0.8437750616989788
2021-07-28,0.7976114610595452
2021-07-29,0.7693099798716682
2021-07-30,0.7626264593908016
2021-08-02,0.7398172674228979
2021-08-03,0.7241441251976233
2021-08-04,0.7034203139481974
2021-08-05,0.6686717902906213
2021-08-06,0.6525026241512987
2021-08-09,0.6399505911152288
2021-08-10,0.6186831174678777
2021-08-11,0.596257232838257
2021-08-12,0.5824845292069508
2021-08-13,0.5613664112684499
2021-08-16,0.5591912397211763
2021-08-17,0.5569005832159636
2021-08-18,0.5938597345349055
2021-08-19,0.6418367877418306
2021-08-20,0.6883932012382411
2021-08-23,0.7036777910733993
2021-08-24,0.7632451870429138
2021-08-25,0.7747609302939312
2021-08-26,0.7897783968766062
2021-08-27,0.8678690653288333
2021-08-30,0.8562821530650947
2021-08-31,0.837580916336511
2021-09-01,0.8648078979805126
2021-09-02,0.8608668177865904
2021-09-03,0.866420403156164
2021-09-06,0.8592231741726907
2021-09-08,0.8598473988879405
2021-09-09,0.8659713440490177
2021-09-10,0.8644218177381333
2021-09-13,0.8689819671446103
2021-09-14,0.9065460042279433
2021-09-15,0.9582295771658454
2021-09-16,0.9483204843553191
2021-09-17,0.9706792720926248
2021-09-20,0.9901923200296112
2021-09-21,1.022995249392907
2021-09-22,1.0602485900588492
2021-09-23,1.0869163247289142
2021-09-24,1.0715078071235642
2021-09-27,1.055634196425005
2021-09-28,1.059478210495457
2021-09-29,1.045712537468149
2021-09-30,1.0213855115559354
2021-10-01,1.0721183474701235
2021-10-04,1.3584963374279808
2021-10-05,1.29123891563912
2021-10-06,1.222459049770582
2021-10-07,1.1474892831591217
2021-10-08,1.117752795096807
2021-10-11,1.0776272516018224
2021-10-13,1.0604085566213493
2021-10-14,1.126514648685504
2021-10-15,1.2424869336080466
2021-10-18,1.2915200917974152
2021-10-19,1.3301202560538732
2021-10-20,1.475705093373126
2021-10-21,1.4313575694037388
2021-10-22,1.5683571242409722
2021-10-25,1.5277640186270112
2021-10-26,1.533555342116776
2021-10-27,1.584313869884516
2021-10-28,1.624428337908787
2021-10-29,1.7028991811436933
2021-11-01,1.6651189528223695
2021-11-03,1.6943305107444826
2021-11-04,1.6480868811044367
2021-11-05,1.6635236295454305
2021-11-08,1.607440100765684
2021-11-09,1.5856006327038865
2021-11-10,1.581843928517418
2021-11-11,1.7444455434796633
2021-11-12,1.7722871493865635
2021-11-16,1.8702694078026754
2021-11-17,1.8651209161259734
2021-11-18,1.8908041529360944
2021-11-19,1.8310294009972023
2021-11-22,1.8108635114766694
2021-11-23,1.90596092404309
2021-11-24,1.9716095373849654
2021-11-25,1.9487416063310055
2021-11-26,1.8704086880862634
2021-11-29,2.3037918833302213
2021-11-30,2.9306935955119724
2021-12-01,3.0294604467644026
2021-12-02,2.6458745601278073
2021-12-03,2.152940836913725
2021-12-06,1.7425730373497652
2021-12-07,1.7319425240356126
2021-12-08,1.750911256467648
2021-12-09,1.7007587591100537
2021-12-10,1.630525512940053
2021-12-13,1.6262631465242947
2021-12-14,1.5859345098888697
2021-12-15,1.5810732779794305
2021-12-16,1.554663255537352
2021-12-17,1.5549332362304888
2021-12-20,1.5848403400351936
2021-12-21,1.7179802382214693
2021-12-22,1.748375994015863
2021-12-23,1.7360245850832465
2021-12-27,1.681715589406542
2021-12-28,1.6107754632247422
2021-12-29,1.5769278881394773
2021-12-30,1.5588527515243462
2022-01-03,1.5859193917753476
2022-01-04,1.6091934874354157
2022-01-05,1.6885391152618463
2022-01-06,1.8536637354455825
2022-01-07,2.160307432357861
2022-01-10,2.0466487288523276
2022-01-11,2.0450537343931576
2022-01-12,1.9077153523139707
2022-01-13,1.8864987822099413
2022-01-14,1.8847004911767438
2022-01-17,1.8786859774465527
2022-01-18,1.988022937564292
2022-01-19,2.2159672415040395
2022-01-20,2.2651031945840896
2022-01-21,2.2297815011881132
2022-01-24,2.238037765792579
2022-01-25,2.256126718256973
2022-01-26,2.3122505999089644
2022-01-27,2.617424684105539
2022-01-28,3.5775486605214475
2022-01-31,3.8401154035094307
2022-02-01,3.397272042008436
2022-02-02,3.576051383794997
2022-02-03,3.183959741484743
2022-02-04,3.0603518720257443
2022-02-07,2.97001047209379
2022-02-08,3.0238168285360008
2022-02-09,3.0478695895340713
2022-02-10,3.1367272442107996
2022-02-11,3.65389199547868
2022-02-14,5.331334069600072
2022-02-15,2.1367402490863334
2022-02-16,1.801501083304532
2022-02-17,1.6457778536820142
2022-02-18,1.5567429899326541
2022-02-21,1.5024735882104898
2022-02-22,1.4722463773593946
2022-02-23,1.4261708214912905
2022-02-24,1.9696631756447787
2022-02-25,1.9440226583018188
2022-03-02,1.8165190214169142
2022-03-03,1.5850736737789723
2022-03-04,1.6569243547423398
2022-03-07,1.7250840611479867
2022-03-08,1.792717262592116
2022-03-09,1.8284090398319677
2022-03-10,1.7529347681130785
2022-03-11,1.7049394888116176
2022-03-14,1.7364197762632139
2022-03-15,1.997962383562417
2022-03-16,2.1892488922303386
2022-03-17,2.377920213702752
2022-03-18,2.486068397936979
2022-03-21,2.559126383928776
2022-03-22,2.505911934423796
2022-03-23,2.4790488327741462
2022-03-24,2.401954823709328
2022-03-25,2.354954384460475
2022-03-28,2.3190804405428693
2022-03-29,2.234228543674237
2022-03-30,2.035535363084153
2022-03-31,1.9877454648463595
2022-04-01,1.8842303733271877
2022-04-04,1.8258374172125886
2022-04-05,1.7815892925778887
2022-04-06,1.6885910190393152
2022-04-07,1.6680686429090263
2022-04-08,1.6031949637688723
2022-04-11,1.5862972203240604
2022-04-12,1.580868292775295
2022-04-13,1.5232241285948147
2022-04-14,1.5536029344240436
2022-04-18,1.5340025242640425
2022-04-19,1.5395150306844751
2022-04-20,1.5375632122107135
2022-04-22,1.5600029575034429
2022-04-25,1.6260733643531284
2022-04-26,1.7237924802036229
2022-04-27,1.7767308252053966
2022-04-28,1.9247887834752757
2022-04-29,2.017763231104181
2022-05-02,2.135142750852608
2022-05-03,2.1832106915723535
2022-05-04,2.223438758804181
2022-05-05,2.2660706643301984
2022-05-06,2.2299439002464276
2022-05-09,2.4377609002953253
2022-05-10,2.5343789479994276
2022-05-11,2.6014292313129124
2022-05-12,2.5577903291519277
2022-05-13,2.3736349151130196
2022-05-16,2.3104422667493942
2022-05-17,2.2402082037636193
2022-05-18,2.237146503789107
2022-05-19,2.1353286584019413
2022-05-20,2.1049614978478473
2022-05-23,2.1283238463290965
2022-05-24,2.076405294441652
2022-05-25,2.10723471603482
2022-05-26,2.034996411329336
2022-05-27,2.0350256946733056
2022-05-30,2.009532507003143
2022-05-31,2.143643527053406
2022-06-01,2.5752172251045775
2022-06-02,2.679637845524206
2022-06-03,2.643859286468238
2022-06-06,2.6564940663855507
2022-06-07,2.555307105030321
2022-06-08,2.4630691603254578
2022-06-09,2.2894219823680175
2022-06-10,2.632653432969259
2022-06-13,2.599950518559816
2022-06-14,2.5592484267149
2022-06-15,2.2137372550382484
2022-06-17,2.1910642919049916
2022-06-20,2.48223690628308
2022-06-21,2.4059818258191537
2022-06-22,2.277344340253829
2022-06-23,2.3412770742898816
2022-06-24,2.2747411347253848
2022-06-27,2.2337621563002066
2022-06-28,2.1718543112573614
2022-06-29,2.3278318447133435
2022-06-30,2.4399872091358104
2022-07-01,2.165391207639574
2022-07-04,2.212395399501264
2022-07-05,1.9827648537940208
2022-07-06,1.8646594692785114
2022-07-07,1.732384890950313
2022-07-08,1.6080809045871367
2022-07-11,1.6199898083736548
2022-07-12,1.5400385524400506
2022-07-13,1.5051434383996662
2022-07-14,1.3966385524072138
2022-07-15,1.4121418962727852
2022-07-18,1.3839584869335415
2022-07-19,1.350880359914656
2022-07-20,1.3245541952079993
2022-07-21,1.2866876874255693
2022-07-22,1.2852235436792705
2022-07-25,1.3358827086453982
2022-07-26,1.3275895742099142
2022-07-27,1.2953213784878097
2022-07-28,1.3560689670669637
2022-07-29,1.3162100480271366
2022-08-01,1.3290561387607842
2022-08-02,1.3280834165853108
2022-08-03,1.3030675502406817
2022-08-04,1.3191800446961164
2022-08-05,1.302693105495627
2022-08-08,1.282198652874584
2022-08-09,1.3464048238170938
2022-08-10,1.3958005478355207
2022-08-11,1.6627501396380187
2022-08-12,1.4563356315402927
2022-08-15,1.3333839109784835
2022-08-16,1.25045881064828
2022-08-17,1.3480120781727118
2022-08-18,1.3106135139063289
2022-08-19,1.3880216982109472
2022-08-22,1.427752889015305
2022-08-23,1.4695037160306321
2022-08-24,1.5766295979947997
2022-08-25,1.54102440230375
2022-08-26,1.5303346186495803
2022-08-29,1.5597823647223952
2022-08-30,1.58778968326824
2022-08-31,1.6497932864669733
2022-09-01,1.7572203677278022
2022-09-02,3.0971188518593546
2022-09-05,4.44086765114259
2022-09-06,3.927792282397672
2022-09-08,2.0965066441277624
2022-09-09,1.1794366784358583
2022-09-12,1.1129317766473328
2022-09-13,1.053220586738458
2022-09-14,1.0552400916890767
2022-09-15,1.0398213002069825
2022-09-16,1.0908145215205314
2022-09-19,1.2094567422010989
2022-09-20,1.2993638401626726
2022-09-21,1.2665295315023906
2022-09-22,1.2111694696171948
2022-09-23,1.0918914319777258
2022-09-26,1.02451044237489
2022-09-27,1.013975178428116
2022-09-28,0.983893689379106
2022-09-29,1.05602125175795
2022-09-30,1.0611701384242698
2022-10-03,1.0252157067245995
2022-10-04,0.9210579337248764
2022-10-05,0.9589994276266359
2022-10-06,1.0826197954641084
2022-10-07,1.1350924899913006
2022-10-10,1.235266972671415
2022-10-11,1.254762183512204
2022-10-13,1.1553560557122862
2022-10-14,1.0446692632431893
2022-10-17,1.0351492571693879
2022-10-18,1.0121481791151545
2022-10-19,0.9650991731361013
2022-10-20,0.9495901578232819
2022-10-21,1.0948265654166576
2022-10-24,1.090212047092989
2022-10-25,1.1135453484163438
2022-10-26,1.082385368117021
2022-10-27,1.4268129815676778
2022-10-28,1.5168379307116577
2022-10-31,1.645186712852682
2022-11-01,1.5683545275000865
2022-11-03,1.5776948850387869
2022-11-04,1.7233034748469396
2022-11-07,1.5657008298891792
2022-11-08,1.6498384381119071
2022-11-09,1.6312877509553534
2022-11-10,1.6131649943227007
2022-11-11,1.7486312713504617
2022-11-14,1.9166560463677076
2022-11-16,1.9473318933668697
2022-11-17,1.9260527291640377
2022-11-18,1.986201802447005
2022-11-21,2.138232589404111
2022-11-22,2.192595092914544
2022-11-23,2.128092708341287
2022-11-24,2.0826577055782387
2022-11-25,2.000821450943115
2022-11-28,1.9561274985926618
2022-11-29,1.9433594724700232
2022-11-30,2.2409000585561816
2022-12-01,2.446184649860832
2022-12-02,2.490464267427237
2022-12-05,2.266738191882088
2022-12-06,1.9532971623364956
2022-12-07,1.8951220050918718
2022-12-08,1.844959212994476
2022-12-09,1.7412940763792772
2022-12-12,1.7586621455392444
2022-12-13,1.6154297415841892
2022-12-14,1.6491989787027772
2022-12-15,1.6395772447549362
2022-12-16,1.6159978696813717
2022-12-19,1.5659774926632921
2022-12-20,1.6173888215703303
2022-12-21,1.9181112065492734
2022-12-22,2.042066118006057
2022-12-23,2.218456079409315
2022-12-26,2.5505581651138525
2022-12-27,2.569371669878102
2022-12-28,1.7998949642674178
2022-12-29,1.642780410198908
2023-01-02,1.60130080581624
2023-01-03,1.610058400576254
2023-01-04,1.5784306776941497
2023-01-05,1.6214339240748334
2023-01-06,1.7577753830992064
2023-01-09,1.7775097398063213
2023-01-10,1.904819077104535
2023-01-11,2.0088422980178655
2023-01-12,2.93459810617445
2023-01-13,3.9470082982101857
2023-01-16,2.8871487989939495
2023-01-17,2.605020441693346
2023-01-18,2.340809219546832
2023-01-19,2.1710407141358257
2023-01-20,2.039717179715708
2023-01-23,1.9681478755110924
2023-01-24,1.9539107801751445
2023-01-25,1.853631980676904
2023-01-26,1.8118479413887323
2023-01-27,1.7590540878815233
2023-01-30,1.736707571971193
2023-01-31,1.7071720130149803
2023-02-01,1.6851557797888215
2023-02-02,1.7420503893628823
2023-02-03,1.6989095252229105
2023-02-06,1.8371955411902108
2023-02-07,1.6309882223535443
2023-02-08,1.5327414712690757
2023-02-09,1.5696726239525358
2023-02-10,1.5957590207895664
2023-02-13,1.611514490187124
2023-02-14,1.604785715081265
2023-02-15,1.570147560687834
2023-02-16,1.6536547297102855
2023-02-17,1.6646097828142523
2023-02-22,1.6209477961846777
2023-02-23,1.5834724473787665
2023-02-24,1.6146063835362512
2023-02-27,1.6226587946405928
2023-02-28,1.8027667742508322
2023-03-01,1.8791406395533266
2023-03-02,1.906812877032335
2023-03-03,1.882395613208013
2023-03-06,1.793941017752302
2023-03-07,1.7700620239777254
2023-03-08,1.7972042773372234
2023-03-09,1.8300694813667968
2023-03-10,1.8317022151927136
2023-03-13,1.7622314966924524
2023-03-14,1.9763916483958222
2023-03-15,1.928544481805334
2023-03-16,1.8409071469707587
2023-03-17,1.8222873976026936
2023-03-20,1.805000039590639
2023-03-21,1.9975120062721574
2023-03-22,1.8034086398886102
2023-03-23,1.6641943958861558
2023-03-24,1.6215799636882902
2023-03-27,1.5629457224075645
2023-03-28,1.5249849593473979
2023-03-29,1.5192926272230114
2023-03-30,1.5517583832751947
2023-03-31,1.476514895902588
2023-04-03,1.4450071233142547
2023-04-04,1.3833278958724076
2023-04-05,1.3487603128742323
2023-04-06,1.3528253471750225
2023-04-10,1.324359315844788
2023-04-11,1.321477013971806
2023-04-12,1.3038224055229803
2023-04-13,1.3032891916559428
2023-04-14,1.3072709149290427
2023-04-17,1.3941560728419389
2023-04-18,1.493711574615093
2023-04-19,1.5802722878722766
2023-04-20,1.5595158466577852
2023-04-24,1.5990398708420208
2023-04-25,1.6167166356580172
2023-04-26,1.5419615290400273
2023-04-27,1.551064768498225
2023-04-28,1.5029563195568714
2023-05-02,1.4885732181952398
2023-05-03,1.5001435662521596
2023-05-04,1.5395854395064763
2023-05-05,1.464493344053048
2023-05-08,1.4446713098890511
2023-05-09,1.413638443386476
2023-05-10,1.4007257233801795
2023-05-11,1.33134950310548
2023-05-12,1.2602853611066474
2023-05-15,1.234372407113806
2023-05-16,1.2197846241935304
2023-05-17,1.2371183239666648
2023-05-18,1.1691489688272325
2023-05-19,1.154430357755254
2023-05-22,1.1574880180980682
2023-05-23,1.1766159404146102
2023-05-24,1.166229467665342
2023-05-25,1.1753374018718967
2023-05-26,1.1608537060828883
2023-05-29,1.158045802788163
2023-05-30,1.1433390334186229
2023-05-31,1.1260076508483163
2023-06-01,1.0900554111919338
2023-06-02,1.0832405159062999
2023-06-05,1.0929545835231524
2023-06-06,1.1183265333854029
2023-06-07,1.2975158552819188
2023-06-09,1.2283096374843032
2023-06-12,1.3062017782450233
2023-06-13,1.3511521725676094
2023-06-14,1.3541003145389072
2023-06-15,1.1858070084894852
2023-06-16,1.2076432940762496
2023-06-19,1.2789607906679052
2023-06-20,1.2581194020603919
2023-06-21,1.265988977091986
2023-06-22,1.2675797445153474
2023-06-23,1.4439754474197866
2023-06-26,1.4876583155676155
2023-06-27,1.4453958333113237
2023-06-28,1.1143692491589257
2023-06-29,1.056031590011157
2023-06-30,1.0248321542028085
2023-07-03,1.0427077189696798
2023-07-04,0.9084937302104551
2023-07-05,0.920025956912403
2023-07-06,0.9064502731205748
2023-07-07,0.940047554450384
2023-07-10,0.9473932308743752
2023-07-11,1.0077372249569905
2023-07-12,1.0134488301677596
2023-07-13,1.038853866808088
2023-07-14,1.0989533618785614
2023-07-17,1.0058758398646659
2023-07-18,1.021008215887917
2023-07-19,0.8889946646232778
2023-07-20,0.8569073139171854
2023-07-21,0.8376555841993971
2023-07-24,0.8069724401476965
2023-07-25,0.7843782000070196
2023-07-26,0.8661857016470247
2023-07-27,0.8687435799743336
2023-07-28,0.8685297334835663
2023-07-31,0.9924092553880198
2023-08-01,0.9614772845419278
2023-08-02,0.9370111463216495
2023-08-03,0.9513556884825803
2023-08-04,0.955795322967028
2023-08-07,0.9560738213698158
2023-08-08,0.9087326843893978
2023-08-09,1.0003030771301344
2023-08-10,0.9441389148680761
2023-08-11,1.4090041342775672
2023-08-14,1.5258370104411438
2023-08-15,1.1449066337919676
2023-08-16,1.0957528707873025
2023-08-17,1.2574772047106426
2023-08-18,1.4422372597705047
2023-08-21,1.4774787380788093
2023-08-22,1.7124020316274824
2023-08-23,1.8278938859386633
2023-08-24,1.8786768207636735
2023-08-25,1.7806707838554203
2023-08-28,1.795799174083431
2023-08-29,1.8070367004931491
2023-08-30,1.9688094863773642
2023-08-31,2.1956722595815137
2023-09-01,2.463059857994806
2023-09-04,2.5564800574997153
2023-09-05,2.6153173367502522
2023-09-06,2.4908461869155367
2023-09-08,2.3312429950498728
2023-09-11,2.2362172559918663
2023-09-12,2.0880429346221696
2023-09-13,2.0940234270210163
2023-09-14,2.029507669523842
2023-09-15,2.8969944917100756
2023-09-18,3.2419064636261137
2023-09-19,3.5510434835179385
2023-09-20,2.52759728896211
2023-09-21,1.5910862124121294
2023-09-22,1.3395144401038566
2023-09-25,1.3620615240249623
2023-09-26,1.315904699031695
2023-09-27,1.3081465101222336
2023-09-28,1.2647469686595338
2023-09-29,1.2219102717810513
2023-10-02,1.2365792312769446
2023-10-03,1.1967236648388468
2023-10-04,1.1617533873760812
2023-10-05,1.1454272742127871
2023-10-06,1.0511751066957238
2023-10-09,1.0272506648823478
2023-10-10,1.0432635112917055
2023-10-11,1.1109276808443158
2023-10-13,1.167834502440587
2023-10-16,1.1816419959962439
2023-10-17,1.2109200436638798
2023-10-18,1.1681600317264427
2023-10-19,1.1499194655377714
2023-10-20,1.2599406773156179
2023-10-23,1.2656098290509006
2023-10-24,1.2881555595691652
2023-10-25,1.3109008331408438
2023-10-26,1.6060233113781752
2023-10-27,1.7513328912709893
2023-10-30,1.921849184556994
2023-10-31,2.0522982243949333
2023-11-01,2.071981029282822
2023-11-03,2.0550957528825333
2023-11-06,2.1943592853885963
2023-11-07,2.253470142457158
2023-11-08,2.1587810179023124
2023-11-09,2.09577885998894
2023-11-10,2.0928869441448863
2023-11-13,2.1101299806084852
2023-11-14,2.1331298429489802
2023-11-16,2.08714272363141
2023-11-17,2.099919802691234
2023-11-20,2.014012234349313
2023-11-21,2.1074644902148374
2023-11-22,1.9875012791828583
2023-11-23,1.8881749304135071
2023-11-24,1.4542095012307819
2023-11-27,1.4135305517344692
2023-11-28,1.3504183625220216
2023-11-29,1.323033667798459
2023-11-30,1.262831757981599
2023-12-01,1.1993096966336367
2023-12-04,1.1613553620883232
2023-12-05,1.1684965138599275
2023-12-06,1.2441438998228551
2023-12-07,1.2083470901175872
2023-12-08,1.3547281823709691
2023-12-11,1.3452019284328094
2023-12-12,1.332298193731599
2023-12-13,1.3700644393401964
2023-12-14,1.3959502091951637
2023-12-15,1.2972063643150176
2023-12-18,1.2020077185469666
2023-12-19,1.1594571766037278
2023-12-20,1.210646991429145
2023-12-21,1.1931731115315207
2023-12-22,1.1350137905441735
2023-12-26,1.1243933490771776
2023-12-27,1.276674356101047
2023-12-28,1.269661447988067
2024-01-02,1.2913561899855963
2024-01-03,1.2475765573556201
2024-01-04,1.2253969612507896
2024-01-05,1.10448043164389
2024-01-08,1.104712973230534
2024-01-09,1.0583119540340364
2024-01-10,1.043312606466462
2024-01-11,0.9941052169667203
2024-01-12,0.9730212666944695
2024-01-15,0.9704566252907859
2024-01-16,1.063828904779466
2024-01-17,1.144224425532063
2024-01-18,1.1984095872784601
2024-01-19,1.1987290646391002
2024-01-22,1.1122802336788797
2024-01-23,1.0968910021552638
2024-01-24,1.0810345791759057
2024-01-25,1.031376661696726
2024-01-26,1.0720596294635958
2024-01-29,1.1184658556618492
2024-01-30,1.279290390433301
2024-01-31,1.3104382041202893
2024-02-01,1.1069045496889343
2024-02-02,0.9771018544434743
2024-02-05,0.9252894094190648
2024-02-06,0.9317943313872592
2024-02-07,0.9555502263055199
2024-02-08,0.9480595613600822
2024-02-09,0.9463277136288362
2024-02-14,0.956137763565709
2024-02-15,0.9228558938805802
2024-02-16,0.8944318471869348
2024-02-19,0.850300202859564
2024-02-20,0.8171057596083384
2024-02-21,0.8284745826211374
2024-02-22,1.1302867884584802
2024-02-23,0.9149237233187993
2024-02-26,0.943011775108096
2024-02-27,0.9654790082684763
2024-02-28,0.9258777064974815
2024-02-29,0.8846332568225623
2024-03-01,0.9540978872699806
2024-03-04,1.0143254980132113
2024-03-05,1.086638347993262
2024-03-06,1.0551825227822529
2024-03-07,1.0844556301330768
2024-03-08,0.9760511852018782
2024-03-11,0.8913833555059549
2024-03-12,0.6939986754194248
2024-03-13,0.907240302719817
