ano,mes,dia,Swap_1M
2001,1,2,.0005785
2001,1,3,.0005771
2001,1,4,.0005737
2001,1,5,.0005727
2001,1,8,.0005727
2001,1,9,.0005699
2001,1,10,.0005696
2001,1,11,.0005679
2001,1,12,.0005672
2001,1,15,.0005658
2001,1,16,.0005665
2001,1,17,.0005651
2001,1,18,.0005644
2001,1,19,.000563
2001,1,22,.000562
2001,1,23,.000561
2001,1,24,.0005599
2001,1,26,.0005572
2001,1,29,.0005565
2001,1,30,.0005555
2001,1,31,.0005558
2001,2,1,.0005558
2001,2,2,.0005555
2001,2,5,.0005568
2001,2,6,.0005575
2001,2,7,.0005589
2001,2,8,.0005579
2001,2,9,.0005565
2001,2,12,.0005586
2001,2,13,.0005572
2001,2,14,.0005555
2001,2,15,.0005606
2001,2,16,.000563
2001,2,19,.0005655
2001,2,20,.0005665
2001,2,21,.0005675
2001,2,22,.0005655
2001,2,23,.0005641
2001,2,28,.0005634
2001,3,1,.000563
2001,3,2,.0005617
2001,3,5,.000562
2001,3,6,.0005613
2001,3,7,.0005613
2001,3,8,.0005624
2001,3,9,.000561
2001,3,12,.000562
2001,3,13,.0005644
2001,3,14,.0005686
2001,3,15,.0005987
2001,3,16,.0005984
2001,3,19,.0006232
2001,3,20,.0005922
2001,3,21,.0006072
2001,3,22,.0007105
2001,3,23,.0006942
2001,3,26,.0006307
2001,3,27,.0006144
2001,3,28,.0006175
2001,3,29,.0006432
2001,3,30,.00061
2001,4,2,.0006154
2001,4,3,.0006212
2001,4,4,.0006225
2001,4,5,.000613
2001,4,6,.00061
2001,4,9,.0006096
2001,4,10,.0006066
2001,4,11,.0006151
2001,4,12,.0006249
2001,4,16,.0006671
2001,4,17,.0006364
2001,4,18,.0006364
2001,4,19,.0006435
2001,4,20,.0007409
2001,4,23,.0007248
2001,4,24,.0007261
2001,4,25,.000733
2001,4,26,.0006745
2001,4,27,.0006503
2001,4,30,.0006513
2001,5,2,.0006526
2001,5,3,.0006388
2001,5,4,.00063
2001,5,7,.0006361
2001,5,8,.000632
2001,5,9,.0006331
2001,5,10,.0006276
2001,5,11,.0006462
2001,5,14,.0006584
2001,5,15,.0006503
2001,5,16,.0006398
2001,5,17,.0006435
2001,5,18,.0006452
2001,5,21,.0006445
2001,5,22,.0006533
2001,5,23,.0006621
2001,5,24,.0006445
2001,5,25,.0006439
2001,5,28,.0006418
2001,5,29,.0006402
2001,5,30,.0006388
2001,5,31,.0006418
2001,6,1,.0006537
2001,6,4,.0006439
2001,6,5,.0006385
2001,6,6,.0006402
2001,6,7,.0006358
2001,6,8,.0006347
2001,6,11,.0006368
2001,6,12,.0006364
2001,6,13,.0006395
2001,6,15,.0006499
2001,6,18,.0006885
2001,6,19,.0006909
2001,6,20,.0006818
2001,6,21,.0006788
2001,6,22,.0006718
2001,6,25,.0006738
2001,6,26,.0006825
2001,6,27,.0006909
2001,6,28,.0006999
2001,6,29,.0006935
2001,7,2,.0006942
2001,7,3,.0007191
2001,7,4,.0007455
2001,7,5,.0007969
2001,7,6,.0007607
2001,7,10,.0008263
2001,7,11,.0008299
2001,7,12,.0008591
2001,7,13,.0008479
2001,7,16,.0008179
2001,7,17,.0008024
2001,7,18,.0008047
2001,7,19,.0007891
2001,7,20,.0007698
2001,7,23,.0007452
2001,7,24,.0007698
2001,7,25,.0007547
2001,7,26,.0007561
2001,7,27,.0007597
2001,7,30,.0007465
2001,7,31,.0007538
2001,8,1,.000757
2001,8,2,.0007472
2001,8,3,.0007485
2001,8,6,.0007419
2001,8,7,.0007505
2001,8,8,.000735
2001,8,9,.0007409
2001,8,10,.0007327
2001,8,13,.0007373
2001,8,14,.0007511
2001,8,15,.0007403
2001,8,16,.000733
2001,8,17,.0007426
2001,8,20,.000732
2001,8,21,.0007478
2001,8,22,.0007224
2001,8,23,.0007261
2001,8,24,.0007211
2001,8,27,.0007228
2001,8,28,.0007132
2001,8,29,.0007098
2001,8,30,.0007122
2001,8,31,.0007092
2001,9,3,.0007075
2001,9,4,.0007062
2001,9,5,.0007088
2001,9,6,.0007105
2001,9,10,.0007105
2001,9,11,.0007314
2001,9,12,.000733
2001,9,13,.0007449
2001,9,14,.0007613
2001,9,17,.000734
2001,9,18,.0007214
2001,9,19,.0007241
2001,9,20,.0007214
2001,9,21,.0007393
2001,9,24,.0007616
2001,9,25,.0007557
2001,9,26,.000758
2001,9,27,.000735
2001,9,28,.0007248
2001,10,1,.0007271
2001,10,2,.0007267
2001,10,3,.000739
2001,10,4,.0007488
2001,10,5,.0007429
2001,10,8,.0007501
2001,10,9,.0007432
2001,10,10,.000737
2001,10,11,.0007406
2001,10,15,.0007297
2001,10,16,.0007208
2001,10,17,.0007168
2001,10,18,.0007221
2001,10,19,.0007161
2001,10,22,.0007175
2001,10,23,.0007188
2001,10,24,.0007244
2001,10,25,.0007181
2001,10,26,.0007204
2001,10,29,.0007231
2001,10,30,.0007204
2001,10,31,.0007132
2001,11,1,.0007118
2001,11,5,.0007042
2001,11,6,.0007022
2001,11,7,.0006965
2001,11,8,.0006955
2001,11,9,.0006985
2001,11,12,.0007022
2001,11,13,.0006999
2001,11,14,.0006969
2001,11,16,.0006929
2001,11,19,.0006872
2001,11,20,.0006935
2001,11,21,.0006895
2001,11,22,.0006959
2001,11,23,.0006945
2001,11,26,.0006979
2001,11,27,.0006992
2001,11,28,.0007019
2001,11,29,.0007042
2001,11,30,.0007012
2001,12,3,.0006982
2001,12,4,.0006982
2001,12,5,.0007015
2001,12,6,.0007025
2001,12,7,.0007019
2001,12,10,.0006965
2001,12,11,.0006975
2001,12,12,.0006979
2001,12,13,.0006982
2001,12,14,.0006979
2001,12,17,.0006992
2001,12,18,.0006969
2001,12,19,.0006919
2001,12,20,.0006985
2001,12,21,.0006979
2001,12,26,.0006969
2001,12,27,.0006955
2001,12,28,.0006909
2002,1,2,.0006895
2002,1,3,.0006882
2002,1,4,.0006905
2002,1,7,.0006869
2002,1,8,.0006895
2002,1,9,.0006905
2002,1,10,.0006915
2002,1,11,.0006919
2002,1,14,.0006939
2002,1,15,.0006945
2002,1,16,.0006949
2002,1,17,.0006902
2002,1,18,.0006909
2002,1,21,.0006912
2002,1,22,.0006912
2002,1,23,.0006895
2002,1,24,.0006932
2002,1,28,.0006935
2002,1,29,.0006955
2002,1,30,.0006969
2002,1,31,.0006979
2002,2,1,.0006935
2002,2,4,.0006949
2002,2,5,.0006975
2002,2,6,.0006905
2002,2,7,.0006902
2002,2,8,.0006902
2002,2,13,.0006865
2002,2,14,.0006869
2002,2,15,.0006859
2002,2,18,.0006865
2002,2,19,.0006859
2002,2,20,.0006849
2002,2,21,.0006815
2002,2,22,.0006825
2002,2,25,.0006805
2002,2,26,.0006812
2002,2,27,.0006798
2002,2,28,.0006812
2002,3,1,.0006812
2002,3,4,.0006815
2002,3,5,.0006805
2002,3,6,.0006818
2002,3,7,.0006768
2002,3,8,.0006815
2002,3,11,.0006815
2002,3,12,.0006738
2002,3,13,.0006751
2002,3,14,.0006738
2002,3,15,.0006731
2002,3,18,.0006671
2002,3,19,.0006708
2002,3,20,.0006648
2002,3,21,.0006745
2002,3,22,.0006758
2002,3,25,.0006758
2002,3,26,.0006748
2002,3,27,.0006735
2002,3,28,.0006728
2002,4,1,.0006725
2002,4,2,.0006718
2002,4,3,.0006721
2002,4,4,.0006721
2002,4,5,.0006718
2002,4,8,.0006688
2002,4,9,.0006678
2002,4,10,.0006678
2002,4,11,.0006671
2002,4,12,.0006661
2002,4,15,.0006674
2002,4,16,.0006671
2002,4,17,.0006658
2002,4,18,.0006725
2002,4,19,.0006718
2002,4,22,.0006738
2002,4,23,.0006735
2002,4,24,.0006721
2002,4,25,.0006728
2002,4,26,.0006728
2002,4,29,.0006728
2002,4,30,.0006681
2002,5,2,.0006725
2002,5,3,.0006705
2002,5,6,.0006698
2002,5,7,.0006695
2002,5,8,.0006681
2002,5,9,.0006691
2002,5,10,.0006671
2002,5,13,.0006681
2002,5,14,.0006701
2002,5,15,.0006698
2002,5,16,.0006668
2002,5,17,.0006671
2002,5,20,.0006671
2002,5,21,.0006661
2002,5,22,.0006684
2002,5,23,.0006678
2002,5,24,.0006678
2002,5,27,.0006684
2002,5,28,.0006661
2002,5,29,.0006644
2002,5,31,.0006637
2002,6,3,.0006594
2002,6,4,.0006526
2002,6,5,.000651
2002,6,6,.0006614
2002,6,7,.0006668
2002,6,10,.0006664
2002,6,11,.0006748
2002,6,12,.0007406
2002,6,13,.0006959
2002,6,14,.0006985
2002,6,17,.0006818
2002,6,18,.0006865
2002,6,19,.0006828
2002,6,20,.0006892
2002,6,21,.0007373
2002,6,24,.0006782
2002,6,25,.0006915
2002,6,26,.0006902
2002,6,27,.0006808
2002,6,28,.0006775
2002,7,1,.0006855
2002,7,2,.0006872
2002,7,3,.0006882
2002,7,4,.0006875
2002,7,5,.0006862
2002,7,8,.0006852
2002,7,10,.0006849
2002,7,11,.0006808
2002,7,12,.0006758
2002,7,15,.0006782
2002,7,16,.0006795
2002,7,17,.0006668
2002,7,18,.0006668
2002,7,19,.0006674
2002,7,22,.0006705
2002,7,23,.0006762
2002,7,24,.0006718
2002,7,25,.0006745
2002,7,26,.0006822
2002,7,29,.0007475
2002,7,30,.0007396
2002,7,31,.0007138
2002,8,1,.0007171
2002,8,2,.0006905
2002,8,5,.0007098
2002,8,6,.0006942
2002,8,7,.0006842
2002,8,8,.0006755
2002,8,9,.0006885
2002,8,12,.0006935
2002,8,13,.0006815
2002,8,14,.0006765
2002,8,15,.0006795
2002,8,16,.0006741
2002,8,19,.0006711
2002,8,20,.0006695
2002,8,21,.0006684
2002,8,22,.0006674
2002,8,23,.0006621
2002,8,26,.0006617
2002,8,27,.0006631
2002,8,28,.0006597
2002,8,29,.0006557
2002,8,30,.0006577
2002,9,2,.0006584
2002,9,3,.0006587
2002,9,4,.0006614
2002,9,5,.0006641
2002,9,6,.0006674
2002,9,9,.0006671
2002,9,10,.0006721
2002,9,11,.0006701
2002,9,12,.0006701
2002,9,13,.0006684
2002,9,16,.0006755
2002,9,17,.0006728
2002,9,18,.0006778
2002,9,19,.0006859
2002,9,20,.0006785
2002,9,23,.0006835
2002,9,24,.0006935
2002,9,25,.0006865
2002,9,26,.0006818
2002,9,27,.0006929
2002,9,30,.0006989
2002,10,1,.0006782
2002,10,2,.0006765
2002,10,3,.0006815
2002,10,4,.0006755
2002,10,7,.0006818
2002,10,8,.0006828
2002,10,9,.0006909
2002,10,10,.0006925
2002,10,11,.0007075
2002,10,14,.0008347
2002,10,15,.0008668
2002,10,16,.0008315
2002,10,17,.0008315
2002,10,18,.0008163
2002,10,21,.0008073
2002,10,22,.0008063
2002,10,23,.0007907
2002,10,24,.0007894
2002,10,25,.0007852
2002,10,28,.0007878
2002,10,29,.000792
2002,10,30,.0007969
2002,10,31,.0007871
2002,11,1,.0007796
2002,11,4,.0007832
2002,11,5,.0007861
2002,11,6,.0007988
2002,11,7,.0007982
2002,11,8,.0007979
2002,11,11,.0007975
2002,11,12,.0008089
2002,11,13,.0008225
2002,11,14,.0008238
2002,11,18,.0008205
2002,11,19,.0008192
2002,11,20,.0008076
2002,11,21,.0008099
2002,11,22,.0008112
2002,11,25,.0008069
2002,11,26,.0008102
2002,11,27,.0008124
2002,11,28,.0008186
2002,11,29,.0008257
2002,12,2,.0008292
2002,12,3,.0008363
2002,12,4,.0008399
2002,12,5,.0008498
2002,12,6,.0008466
2002,12,9,.0008543
2002,12,10,.0008562
2002,12,11,.0008623
2002,12,12,.000869
2002,12,13,.0008661
2002,12,16,.00087
2002,12,17,.0008709
2002,12,18,.0008887
2002,12,19,.0008973
2002,12,20,.0008976
2002,12,23,.0009002
2002,12,26,.0009024
2002,12,27,.0009017
2002,12,30,.0009033
2003,1,2,.0008938
2003,1,3,.0008894
2003,1,6,.0008941
2003,1,7,.0008932
2003,1,8,.0008897
2003,1,9,.0008891
2003,1,10,.000884
2003,1,13,.0008859
2003,1,14,.0008868
2003,1,15,.0008891
2003,1,16,.0008887
2003,1,17,.0008922
2003,1,20,.0008941
2003,1,21,.0008945
2003,1,22,.0008995
2003,1,23,.0009017
2003,1,24,.0009141
2003,1,27,.0009169
2003,1,28,.0009071
2003,1,29,.0009065
2003,1,30,.0009071
2003,1,31,.0009077
2003,2,3,.0009096
2003,2,4,.0009115
2003,2,5,.0009119
2003,2,6,.0009197
2003,2,7,.0009197
2003,2,10,.0009235
2003,2,11,.0009235
2003,2,12,.0009248
2003,2,13,.0009383
2003,2,14,.0009411
2003,2,17,.0009383
2003,2,18,.0009395
2003,2,19,.0009474
2003,2,20,.0009414
2003,2,21,.0009414
2003,2,24,.0009408
2003,2,25,.0009402
2003,2,26,.0009408
2003,2,27,.0009414
2003,2,28,.0009417
2003,3,5,.0009433
2003,3,6,.000942
2003,3,7,.0009433
2003,3,10,.0009424
2003,3,11,.0009395
2003,3,12,.0009383
2003,3,13,.0009348
2003,3,14,.0009339
2003,3,17,.0009373
2003,3,18,.0009348
2003,3,19,.0009411
2003,3,20,.0009408
2003,3,21,.0009351
2003,3,24,.0009348
2003,3,25,.0009373
2003,3,26,.0009355
2003,3,27,.0009333
2003,3,28,.0009317
2003,3,31,.0009314
2003,4,1,.0009289
2003,4,2,.0009282
2003,4,3,.0009267
2003,4,4,.0009251
2003,4,7,.0009223
2003,4,8,.0009219
2003,4,9,.0009223
2003,4,10,.0009248
2003,4,11,.0009248
2003,4,14,.000926
2003,4,15,.0009251
2003,4,16,.0009254
2003,4,17,.0009207
2003,4,22,.0009207
2003,4,23,.0009223
2003,4,24,.0009216
2003,4,25,.0009201
2003,4,28,.0009197
2003,4,29,.0009191
2003,4,30,.0009201
2003,5,2,.0009204
2003,5,5,.0009213
2003,5,6,.0009213
2003,5,7,.0009188
2003,5,8,.0009153
2003,5,9,.0009182
2003,5,12,.0009182
2003,5,13,.0009163
2003,5,14,.0009156
2003,5,15,.0009163
2003,5,16,.0009182
2003,5,19,.0009185
2003,5,20,.0009175
2003,5,21,.0009188
2003,5,22,.0009191
2003,5,23,.0009204
2003,5,26,.000921
2003,5,27,.0009213
2003,5,28,.000921
2003,5,29,.0009197
2003,5,30,.0009223
2003,6,2,.0009226
2003,6,3,.000921
2003,6,4,.0009182
2003,6,5,.0009175
2003,6,6,.0009153
2003,6,9,.0009122
2003,6,10,.0009141
2003,6,11,.0009147
2003,6,12,.0009112
2003,6,13,.0009071
2003,6,16,.0009062
2003,6,17,.0009052
2003,6,18,.0009049
2003,6,20,.0009052
2003,6,23,.0009024
2003,6,24,.0008998
2003,6,25,.0009002
2003,6,26,.0009002
2003,6,27,.0008995
2003,6,30,.0008983
2003,7,1,.0008976
2003,7,2,.0008979
2003,7,3,.0008929
2003,7,4,.000891
2003,7,7,.0008865
2003,7,8,.0008821
2003,7,10,.0008792
2003,7,11,.0008795
2003,7,14,.0008716
2003,7,15,.00087
2003,7,16,.0008652
2003,7,17,.0008626
2003,7,18,.0008549
2003,7,21,.0008492
2003,7,22,.0008453
2003,7,23,.0008514
2003,7,24,.0008505
2003,7,25,.0008511
2003,7,28,.0008505
2003,7,29,.0008495
2003,7,30,.0008489
2003,7,31,.0008479
2003,8,1,.0008492
2003,8,4,.0008482
2003,8,5,.0008444
2003,8,6,.0008402
2003,8,7,.0008357
2003,8,8,.0008347
2003,8,11,.0008283
2003,8,12,.000826
2003,8,13,.0008209
2003,8,14,.000815
2003,8,15,.0008124
2003,8,18,.0008076
2003,8,19,.0008011
2003,8,20,.0007747
2003,8,21,.0007708
2003,8,22,.0007679
2003,8,25,.0007675
2003,8,26,.0007646
2003,8,27,.0007636
2003,8,28,.000762
2003,8,29,.00076
2003,9,1,.0007584
2003,9,2,.0007551
2003,9,3,.0007528
2003,9,4,.0007475
2003,9,5,.0007439
2003,9,8,.0007495
2003,9,9,.0007357
2003,9,10,.0007317
2003,9,11,.0007261
2003,9,12,.0007221
2003,9,15,.0007138
2003,9,16,.0007132
2003,9,17,.0007085
2003,9,18,.0007075
2003,9,19,.0007062
2003,9,22,.0007062
2003,9,23,.0007065
2003,9,24,.0007058
2003,9,25,.0007075
2003,9,26,.0007058
2003,9,29,.0007049
2003,9,30,.0007042
2003,10,1,.0007042
2003,10,2,.0007025
2003,10,3,.0007019
2003,10,6,.0006989
2003,10,7,.0006962
2003,10,8,.0006932
2003,10,9,.0006919
2003,10,10,.0006909
2003,10,13,.0006872
2003,10,14,.0006845
2003,10,15,.0006825
2003,10,16,.0006795
2003,10,17,.0006808
2003,10,20,.0006788
2003,10,21,.0006758
2003,10,22,.0006748
2003,10,23,.0006765
2003,10,24,.0006755
2003,10,27,.0006755
2003,10,28,.0006741
2003,10,29,.0006745
2003,10,30,.0006735
2003,10,31,.0006725
2003,11,3,.0006701
2003,11,4,.0006695
2003,11,5,.0006695
2003,11,6,.0006664
2003,11,7,.0006651
2003,11,10,.0006607
2003,11,11,.0006604
2003,11,12,.0006584
2003,11,13,.0006577
2003,11,14,.0006557
2003,11,17,.0006523
2003,11,18,.0006506
2003,11,19,.0006445
2003,11,20,.0006249
2003,11,21,.0006246
2003,11,24,.0006236
2003,11,25,.0006236
2003,11,26,.0006219
2003,11,27,.0006208
2003,11,28,.0006202
2003,12,1,.0006178
2003,12,2,.0006181
2003,12,3,.0006154
2003,12,4,.0006117
2003,12,5,.000611
2003,12,8,.0006062
2003,12,9,.0006035
2003,12,10,.0006028
2003,12,11,.0006008
2003,12,12,.0005994
2003,12,15,.0005967
2003,12,16,.0005946
2003,12,17,.0005919
2003,12,18,.0005929
2003,12,19,.0005936
2003,12,22,.0005936
2003,12,23,.0005929
2003,12,26,.0005946
2003,12,29,.0005926
2003,12,30,.0005932
2004,1,2,.0005922
2004,1,5,.0005912
2004,1,6,.0005905
2004,1,7,.0005888
2004,1,8,.0005864
2004,1,9,.0005847
2004,1,12,.0005826
2004,1,13,.0005795
2004,1,14,.0005816
2004,1,15,.0005806
2004,1,16,.0005795
2004,1,19,.0005802
2004,1,20,.0005802
2004,1,21,.0005813
2004,1,22,.0005953
2004,1,23,.0005953
2004,1,26,.000596
2004,1,27,.0005956
2004,1,28,.0005963
2004,1,29,.0005973
2004,1,30,.0005967
2004,2,2,.000596
2004,2,3,.0005956
2004,2,4,.0005953
2004,2,5,.0005946
2004,2,6,.000595
2004,2,9,.0005943
2004,2,10,.0005936
2004,2,11,.0005932
2004,2,12,.0005926
2004,2,13,.0005932
2004,2,16,.0005926
2004,2,17,.0005926
2004,2,18,.0005929
2004,2,19,.000595
2004,2,20,.0005956
2004,2,25,.0005926
2004,2,26,.0005956
2004,2,27,.000596
2004,3,1,.0005943
2004,3,2,.0005956
2004,3,3,.000595
2004,3,4,.000595
2004,3,5,.0005939
2004,3,8,.0005929
2004,3,9,.0005939
2004,3,10,.0005946
2004,3,11,.0005943
2004,3,12,.0005936
2004,3,15,.0005922
2004,3,16,.0005915
2004,3,17,.0005902
2004,3,18,.0005867
2004,3,19,.0005857
2004,3,22,.0005857
2004,3,23,.0005861
2004,3,24,.0005867
2004,3,25,.0005861
2004,3,26,.0005861
2004,3,29,.0005843
2004,3,30,.000584
2004,3,31,.0005837
2004,4,1,.000583
2004,4,2,.000583
2004,4,5,.0005813
2004,4,6,.0005806
2004,4,7,.0005826
2004,4,8,.0005837
2004,4,12,.0005837
2004,4,13,.0005823
2004,4,14,.0005809
2004,4,15,.0005802
2004,4,16,.0005799
2004,4,19,.0005789
2004,4,20,.0005792
2004,4,22,.0005792
2004,4,23,.0005782
2004,4,26,.0005785
2004,4,27,.0005768
2004,4,28,.0005771
2004,4,29,.0005778
2004,4,30,.0005768
2004,5,3,.0005771
2004,5,4,.0005758
2004,5,5,.0005751
2004,5,6,.0005751
2004,5,7,.0005761
2004,5,10,.0005792
2004,5,11,.0005765
2004,5,12,.0005782
2004,5,13,.0005789
2004,5,14,.0005771
2004,5,17,.0005782
2004,5,18,.0005765
2004,5,19,.0005765
2004,5,20,.0005837
2004,5,21,.0005864
2004,5,24,.0005843
2004,5,25,.000584
2004,5,26,.0005854
2004,5,27,.0005843
2004,5,28,.000585
2004,5,31,.0005857
2004,6,1,.0005854
2004,6,2,.000584
2004,6,3,.0005847
2004,6,4,.000584
2004,6,7,.000583
2004,6,8,.0005823
2004,6,9,.0005826
2004,6,11,.0005823
2004,6,14,.0005833
2004,6,15,.0005819
2004,6,16,.0005816
2004,6,17,.0005823
2004,6,18,.0005819
2004,6,21,.0005819
2004,6,22,.0005819
2004,6,23,.0005819
2004,6,24,.0005813
2004,6,25,.0005816
2004,6,28,.0005819
2004,6,29,.0005816
2004,6,30,.0005813
2004,7,1,.0005813
2004,7,2,.0005806
2004,7,5,.0005806
2004,7,6,.0005809
2004,7,7,.0005813
2004,7,8,.0005826
2004,7,12,.0005823
2004,7,13,.0005823
2004,7,14,.0005823
2004,7,15,.0005823
2004,7,16,.0005819
2004,7,19,.0005819
2004,7,20,.0005819
2004,7,21,.000583
2004,7,22,.0005823
2004,7,23,.0005816
2004,7,26,.0005813
2004,7,27,.0005813
2004,7,28,.0005813
2004,7,29,.0005816
2004,7,30,.0005837
2004,8,2,.0005837
2004,8,3,.000584
2004,8,4,.0005857
2004,8,5,.0005874
2004,8,6,.0005843
2004,8,9,.0005854
2004,8,10,.000585
2004,8,11,.0005847
2004,8,12,.0005861
2004,8,13,.0005867
2004,8,16,.0005857
2004,8,17,.0005857
2004,8,18,.0005843
2004,8,19,.0005837
2004,8,20,.0005833
2004,8,23,.0005833
2004,8,24,.0005837
2004,8,25,.000584
2004,8,26,.0005854
2004,8,27,.0005874
2004,8,30,.0005874
2004,8,31,.0005885
2004,9,1,.0005888
2004,9,2,.0005898
2004,9,3,.0005895
2004,9,6,.0005905
2004,9,8,.0005922
2004,9,9,.0005932
2004,9,10,.0005956
2004,9,13,.0005963
2004,9,14,.0005963
2004,9,15,.0005973
2004,9,16,.000596
2004,9,17,.000596
2004,9,20,.0005967
2004,9,21,.000597
2004,9,22,.0005973
2004,9,23,.0005973
2004,9,24,.0005973
2004,9,27,.0005977
2004,9,28,.0005984
2004,9,29,.0005987
2004,9,30,.0005991
2004,10,1,.0005991
2004,10,4,.0005997
2004,10,5,.0006004
2004,10,6,.0006011
2004,10,7,.0006014
2004,10,8,.0006018
2004,10,11,.0006035
2004,10,13,.0006049
2004,10,14,.0006066
2004,10,15,.0006062
2004,10,18,.0006079
2004,10,19,.0006086
2004,10,20,.0006093
2004,10,21,.0006161
2004,10,22,.0006158
2004,10,25,.0006175
2004,10,26,.0006181
2004,10,27,.0006192
2004,10,28,.0006202
2004,10,29,.0006205
2004,11,1,.0006208
2004,11,3,.0006236
2004,11,4,.0006253
2004,11,5,.0006273
2004,11,8,.0006293
2004,11,9,.0006293
2004,11,10,.0006303
2004,11,11,.0006314
2004,11,12,.000632
2004,11,16,.0006334
2004,11,17,.0006334
2004,11,18,.0006361
2004,11,19,.0006364
2004,11,22,.0006375
2004,11,23,.0006381
2004,11,24,.0006385
2004,11,25,.0006378
2004,11,26,.0006368
2004,11,29,.0006371
2004,11,30,.0006375
2004,12,1,.0006371
2004,12,2,.0006395
2004,12,3,.0006391
2004,12,6,.0006402
2004,12,7,.0006408
2004,12,8,.0006418
2004,12,9,.0006415
2004,12,10,.0006422
2004,12,13,.0006429
2004,12,14,.0006445
2004,12,15,.0006452
2004,12,16,.0006496
2004,12,17,.0006489
2004,12,20,.0006496
2004,12,21,.0006503
2004,12,22,.0006506
2004,12,23,.0006506
2004,12,27,.000652
2004,12,28,.0006526
2004,12,29,.0006526
2004,12,30,.0006516
2005,1,3,.000654
2005,1,4,.0006557
2005,1,5,.000656
2005,1,6,.0006577
2005,1,7,.000657
2005,1,10,.000658
2005,1,11,.000659
2005,1,12,.0006594
2005,1,13,.0006604
2005,1,14,.0006614
2005,1,17,.0006641
2005,1,18,.0006668
2005,1,19,.0006671
2005,1,20,.0006681
2005,1,21,.0006681
2005,1,24,.0006684
2005,1,26,.0006688
2005,1,27,.0006708
2005,1,28,.0006731
2005,1,31,.0006735
2005,2,1,.0006741
2005,2,2,.0006768
2005,2,3,.0006772
2005,2,4,.0006772
2005,2,9,.0006798
2005,2,10,.0006808
2005,2,11,.0006808
2005,2,14,.0006845
2005,2,15,.0006852
2005,2,16,.0006865
2005,2,17,.0006859
2005,2,18,.0006859
2005,2,21,.0006859
2005,2,22,.0006862
2005,2,23,.0006862
2005,2,24,.0006855
2005,2,25,.0006859
2005,2,28,.0006855
2005,3,1,.0006845
2005,3,2,.0006869
2005,3,3,.0006862
2005,3,4,.0006862
2005,3,7,.0006865
2005,3,8,.0006875
2005,3,9,.0006882
2005,3,10,.0006895
2005,3,11,.0006885
2005,3,14,.0006905
2005,3,15,.0006919
2005,3,16,.0006919
2005,3,17,.0006979
2005,3,18,.0006985
2005,3,21,.0006992
2005,3,22,.0006992
2005,3,23,.0006999
2005,3,24,.0006992
2005,3,28,.0006999
2005,3,29,.0006995
2005,3,30,.0006992
2005,3,31,.0006992
2005,4,1,.0007002
2005,4,4,.0007012
2005,4,5,.0007022
2005,4,6,.0007012
2005,4,7,.0007012
2005,4,8,.0007029
2005,4,11,.0007035
2005,4,12,.0007039
2005,4,13,.0007032
2005,4,14,.0007032
2005,4,15,.0007039
2005,4,18,.0007032
2005,4,19,.0007039
2005,4,20,.0007049
2005,4,22,.0007075
2005,4,25,.0007075
2005,4,26,.0007068
2005,4,27,.0007065
2005,4,28,.0007072
2005,4,29,.0007078
2005,5,2,.0007082
2005,5,3,.0007085
2005,5,4,.0007085
2005,5,5,.0007092
2005,5,6,.0007092
2005,5,9,.0007102
2005,5,10,.0007108
2005,5,11,.0007108
2005,5,12,.0007118
2005,5,13,.0007125
2005,5,16,.0007122
2005,5,17,.0007118
2005,5,18,.0007118
2005,5,19,.0007161
2005,5,20,.0007158
2005,5,23,.0007165
2005,5,24,.0007161
2005,5,25,.0007158
2005,5,27,.0007161
2005,5,30,.0007155
2005,5,31,.0007161
2005,6,1,.0007165
2005,6,2,.0007168
2005,6,3,.0007171
2005,6,6,.0007175
2005,6,7,.0007175
2005,6,8,.0007178
2005,6,9,.0007175
2005,6,10,.0007158
2005,6,13,.0007158
2005,6,14,.0007161
2005,6,15,.0007165
2005,6,16,.0007148
2005,6,17,.0007151
2005,6,20,.0007155
2005,6,21,.0007155
2005,6,22,.0007148
2005,6,23,.0007155
2005,6,24,.0007151
2005,6,27,.0007148
2005,6,28,.0007151
2005,6,29,.0007155
2005,6,30,.0007151
2005,7,1,.0007158
2005,7,4,.0007151
2005,7,5,.0007155
2005,7,6,.0007155
2005,7,7,.0007148
2005,7,8,.0007148
2005,7,11,.0007145
2005,7,12,.0007145
2005,7,13,.0007145
2005,7,14,.0007142
2005,7,15,.0007138
2005,7,18,.0007132
2005,7,19,.0007132
2005,7,20,.0007122
2005,7,21,.0007125
2005,7,22,.0007132
2005,7,25,.0007132
2005,7,26,.0007125
2005,7,27,.0007115
2005,7,28,.0007128
2005,7,29,.0007128
2005,8,1,.0007115
2005,8,2,.0007132
2005,8,3,.0007125
2005,8,4,.0007128
2005,8,5,.0007125
2005,8,8,.0007118
2005,8,9,.0007115
2005,8,10,.0007098
2005,8,11,.0007108
2005,8,12,.0007105
2005,8,15,.0007092
2005,8,16,.0007088
2005,8,17,.0007085
2005,8,18,.0007118
2005,8,19,.0007125
2005,8,22,.0007118
2005,8,23,.0007118
2005,8,24,.0007108
2005,8,25,.0007105
2005,8,26,.0007105
2005,8,29,.0007098
2005,8,30,.0007102
2005,8,31,.0007105
2005,9,1,.0007115
2005,9,2,.0007108
2005,9,5,.0007098
2005,9,6,.0007092
2005,9,8,.0007072
2005,9,9,.0007065
2005,9,12,.0007058
2005,9,13,.0007055
2005,9,14,.0007049
2005,9,15,.0007045
