ano,mes,dia,WML
2019,1,11,-.0031913
2019,1,14,-.0029037
2019,1,15,-.0014577
2019,1,16,.0102714
2019,1,17,-.0117652
2019,1,18,-.0006043
2019,1,21,.0053125
2019,1,22,-.0010983
2019,1,23,.0048994
2019,1,24,-.0010582
2019,1,28,-.0103606
2019,1,29,-.0078802
2019,1,30,.0107905
2019,1,31,-.0019821
2019,2,1,-.0003939
2019,2,4,.0034212
2019,2,5,-.0046582
2019,2,6,.0055528
2019,2,7,.000681
2019,2,8,.0086036
2019,2,11,-.0001947
2019,2,12,.009249
2019,2,13,.0053374
2019,2,14,.0091278
2019,2,15,.0024868
2019,2,18,.0090826
2019,2,19,-.0078152
2019,2,20,-.0036236
2019,2,21,.0004906
2019,2,22,-.0016929
2019,2,25,-.0037276
2019,2,26,-.0011538
2019,2,27,-.0127131
2019,2,28,-.0016956
2019,3,1,.0088602
2019,3,6,.0039598
2019,3,7,.0007664
2019,3,8,-.000112
2019,3,11,.003311
2019,3,12,.0014376
2019,3,13,-.0039343
2019,3,14,.0035722
2019,3,15,.0044301
2019,3,18,-.0001049
2019,3,19,-.0000916
2019,3,20,-.004318
2019,3,21,-.002297
2019,3,22,-.0090333
2019,3,25,.0040008
2019,3,26,.0030653
2019,3,27,-.0027534
2019,3,28,.0046716
2019,3,29,.0075225
2019,4,1,-.0003948
2019,4,2,-.0037584
2019,4,3,-.0022207
2019,4,4,-.0026288
2019,4,5,.0021288
2019,4,8,.0045037
2019,4,9,-.0063616
2019,4,10,.000332
2019,4,11,-.0003806
2019,4,12,-.001028
2019,4,15,.0050465
2019,4,16,-.0057708
2019,4,17,.0015624
2019,4,18,.0047224
2019,4,22,.0032841
2019,4,23,.0062802
2019,4,24,.0031597
2019,4,25,.0006511
2019,4,26,.0096582
2019,4,29,-.0037451
2019,4,30,.0071362
2019,5,2,-.00149
2019,5,3,.0039378
2019,5,6,.0037227
2019,5,7,.0031627
2019,5,8,.0048147
2019,5,9,-.0020192
2019,5,10,-.004735
2019,5,13,-.0041599
2019,5,14,.0030441
2019,5,15,.0043673
2019,5,16,.0094259
2019,5,17,.0073491
2019,5,20,.0056785
2019,5,21,.0069985
2019,5,22,.003242
2019,5,23,-.007828
2019,5,24,-.0042092
2019,5,27,.0047878
2019,5,28,.0108046
2019,5,29,.0025298
2019,5,30,.013313
2019,5,31,.0070492
2019,6,3,.0020358
2019,6,4,.0040212
2019,6,5,.0001269
2019,6,6,.008193
2019,6,7,.0028035
2019,6,10,-.0019904
2019,6,11,-.0128912
2019,6,12,-.0094463
2019,6,13,.0008013
2019,6,14,-.0076972
2019,6,17,.0053242
2019,6,18,.0060773
2019,6,19,-.0002708
2019,6,21,-.0040241
2019,6,24,-.0063908
2019,6,25,-.0010135
2019,6,26,-.0002134
2019,6,27,.0023641
2019,6,28,.0055918
2019,7,1,.0070055
2019,7,2,.0047909
2019,7,3,.0083415
2019,7,4,-.0017997
2019,7,5,.0043975
2019,7,8,-.0044327
2019,7,10,.0021131
2019,7,11,.0076747
2019,7,12,-.0019063
2019,7,15,-.0032305
2019,7,16,.0104207
2019,7,17,-.0002367
2019,7,18,.0096772
2019,7,19,.0010632
2019,7,22,.0020312
2019,7,23,.0079785
2019,7,24,-.0071128
2019,7,25,-.0115426
2019,7,26,.0027354
2019,7,29,.0052679
2019,7,30,.0082489
2019,7,31,.0033998
2019,8,1,.0136739
2019,8,2,.0059187
2019,8,5,.0027012
2019,8,6,.0131849
2019,8,7,.0022472
2019,8,8,.0060772
2019,8,9,-.0087072
2019,8,12,.0004007
2019,8,13,-.0046219
2019,8,14,.0034757
2019,8,15,.0082072
2019,8,16,.0004832
2019,8,19,.0047325
2019,8,20,.0050453
2019,8,21,.0083367
2019,8,22,-.0064087
2019,8,23,-.0001451
2019,8,26,-.0003732
2019,8,27,.0085664
2019,8,28,-.0047021
2019,8,29,-.007969
2019,8,30,.0009692
2019,9,2,.0059213
2019,9,3,-.0178399
2019,9,4,-.0105725
2019,9,5,.0091289
2019,9,6,-.0039269
2019,9,9,-.0281213
2019,9,10,-.0108661
2019,9,11,.0211256
2019,9,12,-.0077168
2019,9,13,.0022508
2019,9,16,-.0088427
2019,9,17,.0075375
2019,9,18,-.0036376
2019,9,19,.0117759
2019,9,20,-.0060869
2019,9,23,-.0053607
2019,9,24,.0012768
2019,9,25,-.0014614
2019,9,26,.0056667
2019,9,27,-.0017144
2019,9,30,.0054628
2019,10,1,-.0011128
2019,10,2,.0059235
2019,10,3,.0062072
2019,10,4,.000343
2019,10,7,-.0059633
2019,10,8,.0028044
2019,10,9,.0019351
2019,10,10,-.0081319
2019,10,11,.0029306
2019,10,14,.0110947
2019,10,15,-.0035256
2019,10,16,.0035335
2019,10,17,.0014878
2019,10,18,.0091323
2019,10,21,-.0064138
2019,10,22,.0035564
2019,10,23,-.0036796
2019,10,24,-.0027716
2019,10,25,-.0083305
2019,10,28,.0059563
2019,10,29,.0043118
2019,10,30,.0121483
2019,10,31,.0018781
2019,11,1,-.0006853
2019,11,4,-.0097566
2019,11,5,-.0085202
2019,11,6,.000561
2019,11,7,-.0049067
2019,11,8,-.0041976
2019,11,11,.0052928
2019,11,12,-.0111308
2019,11,13,-.0001508
2019,11,14,.0191281
2019,11,18,-.0016267
2019,11,19,-.0034381
2019,11,21,-.0044208
2019,11,22,.0057524
2019,11,25,-.0033109
2019,11,26,.0005904
2019,11,27,-.0080324
2019,11,28,.009282
2019,11,29,.0026603
2019,12,2,.0042543
2019,12,3,.0199289
2019,12,4,-.0046009
2019,12,5,.002425
2019,12,6,.0024128
2019,12,9,-.0055777
2019,12,10,.00213
2019,12,11,.0035825
2019,12,12,-.0098304
2019,12,13,-.0027272
2019,12,16,-.001707
2019,12,17,-.0101119
2019,12,18,.0025122
2019,12,19,.0021355
2019,12,20,-.0105907
2019,12,23,-.0065104
2019,12,26,-.0077806
2019,12,27,-.0009619
2019,12,30,.0044183
2020,1,2,.0004391
2020,1,3,.0101711
2020,1,6,-.0018476
2020,1,7,.0073991
2020,1,8,-.0010545
2020,1,9,.0136097
2020,1,10,.0065912
2020,1,13,.0068667
2020,1,14,.0076127
2020,1,15,-.0057923
2020,1,16,-.0035874
2020,1,17,-.0033534
2020,1,20,.0012837
2020,1,21,.0105088
2020,1,22,-.0087853
2020,1,23,.0058278
2020,1,24,-.0019095
2020,1,27,.0032406
2020,1,28,.0146864
2020,1,29,.0059296
2020,1,30,.0075134
2020,1,31,.0070698
2020,2,3,.0042467
2020,2,4,.0010688
2020,2,5,-.0042353
2020,2,6,-.0009591
2020,2,7,-.0008186
2020,2,10,-.0112259
2020,2,11,.0090647
2020,2,12,.0080053
2020,2,13,.0035495
2020,2,14,.0035405
2020,2,17,.0090416
2020,2,18,.0010847
2020,2,19,.0067179
2020,2,20,-.0027642
2020,2,21,.0000602
2020,2,26,-.0067848
2020,2,27,-.0038198
2020,2,28,-.0040055
2020,3,2,.003373
2020,3,3,.0058641
2020,3,4,-.0052754
2020,3,5,-.0124833
2020,3,6,-.0162257
2020,3,9,-.0333829
2020,3,10,.0213671
2020,3,11,-.0012462
2020,3,12,-.0389242
2020,3,13,.0340353
2020,3,16,-.035606
2020,3,17,-.0179341
2020,3,18,-.0373662
2020,3,19,.0674797
2020,3,20,.0094674
2020,3,23,.025487
2020,3,24,.0370223
2020,3,25,.007324
2020,3,26,.002681
2020,3,27,-.0214796
2020,3,30,-.017863
2020,3,31,-.0278289
2020,4,1,-.0128933
2020,4,2,-.0132422
2020,4,3,.0036702
2020,4,6,.0340757
2020,4,7,.0195525
2020,4,8,.0179755
2020,4,9,-.0167799
2020,4,13,-.0204237
2020,4,14,-.0008895
2020,4,15,-.0063989
2020,4,16,.0099932
2020,4,17,.0030273
2020,4,20,.0339724
2020,4,22,.0341211
2020,4,23,-.0058718
2020,4,24,-.0083536
2020,4,27,.0012071
2020,4,28,.0127429
2020,4,29,-.0170836
2020,4,30,-.0024987
2020,5,4,.0044734
2020,5,5,.0030744
2020,5,6,.007817
2020,5,7,-.0103984
2020,5,8,-.0266964
2020,5,11,.0033365
2020,5,12,-.0045993
2020,5,13,-.0033728
2020,5,14,-.0049622
2020,5,15,-.0026101
2020,5,18,.0104959
2020,5,19,.0177061
2020,5,20,-.0074685
2020,5,21,.0233887
2020,5,22,-.0100891
2020,5,25,.0141563
2020,5,26,.014402
2020,5,27,.0039815
2020,5,28,-.0157795
2020,5,29,-.0008743
2020,6,1,-.0127446
2020,6,2,-.0200239
2020,6,3,.0041988
2020,6,4,-.0020398
2020,6,5,-.0095155
2020,6,8,-.0430879
2020,6,9,-.0006085
2020,6,10,.0263621
2020,6,12,.0288542
2020,6,15,.0087398
2020,6,16,-.0077869
2020,6,17,.005568
2020,6,18,-.0043521
2020,6,19,.0142016
2020,6,22,-.0113122
2020,6,23,.000455
2020,6,24,.0278326
2020,6,25,.0030404
2020,6,26,.002121
2020,6,29,-.0041137
2020,6,30,.0083401
2020,7,1,-.0015935
2020,7,2,.0019131
2020,7,3,.0041329
2020,7,6,-.0159817
2020,7,7,.0162446
2020,7,8,-.0015736
2020,7,9,.0089081
2020,7,10,-.0171382
2020,7,13,-.0047852
2020,7,14,.0068929
2020,7,15,-.0047168
2020,7,16,.005464
2020,7,17,.0107555
2020,7,20,.0143761
2020,7,21,-.0094353
2020,7,22,.0105054
2020,7,23,.0059187
2020,7,24,-.002713
2020,7,27,-.0098233
2020,7,28,-.0122984
2020,7,29,.0059175
2020,7,30,.0200007
2020,7,31,.0165814
2020,8,3,.0060483
2020,8,4,.0105498
2020,8,5,-.0006239
2020,8,6,-.0028608
2020,8,7,-.0045181
2020,8,10,-.0017431
2020,8,11,-.0280848
2020,8,12,.0139718
2020,8,13,.022609
2020,8,14,-.0096169
2020,8,17,.0127909
2020,8,18,.0008414
2020,8,19,.0084996
2020,8,20,-.0063041
2020,8,21,-.0113687
2020,8,24,-.0063444
2020,8,25,.0017373
2020,8,26,.0095807
2020,8,27,-.0001754
2020,8,28,.002767
2020,8,31,.005278
2020,9,1,-.0032154
2020,9,2,-.008326
2020,9,3,-.0144952
2020,9,4,-.0054337
2020,9,8,-.0081108
2020,9,9,.018301
2020,9,10,-.0052711
2020,9,11,.00841
2020,9,14,-.006745
2020,9,15,.0138213
2020,9,16,-.0143913
2020,9,17,.0034468
2020,9,18,.007513
2020,9,21,.0131052
2020,9,22,-.0014598
2020,9,23,-.002272
2020,9,24,-.0003432
2020,9,25,.0068614
2020,9,28,-.0058009
2020,9,29,.0119075
2020,9,30,-.0015881
2020,10,1,-.0064045
2020,10,2,-.0036343
2020,10,5,.0090918
2020,10,6,-.0128012
2020,10,7,.0112995
2020,10,8,-.0091959
2020,10,9,.0099164
2020,10,13,-.003628
2020,10,14,.0062509
2020,10,15,-.0000774
2020,10,16,.0028965
2020,10,19,-.0101663
2020,10,20,-.0027025
2020,10,21,-.0043196
2020,10,22,-.0020206
2020,10,23,-.0084085
2020,10,26,.0064027
2020,10,27,.0037653
2020,10,28,.0149842
2020,10,29,.0066127
2020,10,30,-.0034021
2020,11,3,.0156161
2020,11,4,.0012939
2020,11,5,-.0055076
2020,11,6,-.0094942
2020,11,9,-.0613279
2020,11,10,-.0264082
2020,11,11,.0138735
2020,11,12,.0206797
2020,11,13,-.0013932
2020,11,16,-.0174783
2020,11,17,-.0130682
2020,11,18,.0004804
2020,11,19,.0041434
2020,11,20,.004813
2020,11,23,-.0042138
2020,11,24,-.0119487
2020,11,25,.0057811
2020,11,26,.0117159
2020,11,27,.01009
2020,11,30,-.0000394
2020,12,1,-.0160664
2020,12,2,-.0095334
2020,12,3,-.0224901
2020,12,4,.0177388
2020,12,7,-.000739
2020,12,8,.0004763
2020,12,9,-.0019968
2020,12,10,-.007134
2020,12,11,.0045133
2020,12,14,.0023056
2020,12,15,.0037671
2020,12,16,.0030947
2020,12,17,.0096014
2020,12,18,.0065347
2020,12,21,.0115105
2020,12,22,.0178616
2020,12,23,-.0060026
2020,12,28,.0005236
2020,12,29,-.0007443
2020,12,30,.0056747
2021,1,4,.0171811
2021,1,5,.0068125
2021,1,6,.0050313
2021,1,7,.0133655
2021,1,8,.0135256
2021,1,11,.0161547
2021,1,12,-.0085427
2021,1,13,.0057632
2021,1,14,-.0113285
2021,1,15,.0053725
2021,1,18,.016886
2021,1,19,.0039456
2021,1,20,.0036751
2021,1,21,.0128562
2021,1,22,.0055047
2021,1,26,.0008299
2021,1,27,-.0210124
2021,1,28,-.0189132
2021,1,29,.0014425
2021,2,1,.0113242
2021,2,2,-.0115887
2021,2,3,-.0006194
2021,2,4,.0037079
2021,2,5,.0101145
2021,2,8,.0082972
2021,2,9,.0083399
2021,2,10,.0154133
2021,2,11,.0029116
2021,2,12,-.0019594
2021,2,17,.0082059
2021,2,18,.0084762
2021,2,19,.0109392
2021,2,22,.0088572
2021,2,23,-.0027983
2021,2,24,.0008757
2021,2,25,.0026597
2021,2,26,.0148474
2021,3,1,.0288866
2021,3,2,.0028968
2021,3,3,.0055551
2021,3,4,-.0174024
2021,3,5,-.014216
2021,3,8,.0028019
2021,3,9,.0184971
2021,3,10,-.0223274
2021,3,11,-.0340592
2021,3,12,-.0136753
2021,3,15,.0068467
2021,3,16,.018481
2021,3,17,-.0040912
2021,3,18,-.0020722
2021,3,19,-.0198981
2021,3,22,.0043461
2021,3,23,-.0021342
2021,3,24,-.0048781
2021,3,25,-.0019017
2021,3,26,.0132245
2021,3,29,-.0013558
2021,3,30,-.0200495
2021,3,31,.0069167
2021,4,1,.0028637
2021,4,5,.0011857
2021,4,6,.0105108
2021,4,7,.0081002
2021,4,8,.0120442
2021,4,9,.0032839
2021,4,12,.0036227
2021,4,13,-.0018697
2021,4,14,.0066676
2021,4,15,-.0063464
2021,4,16,-.0035523
2021,4,19,.0026211
2021,4,20,.0012628
2021,4,22,.0035451
2021,4,23,.0068333
2021,4,26,.0062124
2021,4,27,.007551
2021,4,28,-.0023743
2021,4,29,-.0014562
2021,4,30,.0072326
2021,5,3,-.0204571
2021,5,4,.0016261
2021,5,5,.0023194
2021,5,6,.0071052
2021,5,7,-.0139474
2021,5,10,-.0075181
2021,5,11,.0031558
2021,5,12,.0043301
2021,5,13,-.0044758
2021,5,14,-.0125919
2021,5,17,.0004314
2021,5,18,.0173349
2021,5,19,-.0066949
2021,5,20,-.0086326
2021,5,21,.0059308
2021,5,24,.0114772
2021,5,25,-.0084728
2021,5,26,.0111337
2021,5,27,-.0144938
2021,5,28,.0004548
2021,5,31,.0031035
2021,6,1,-.0061326
2021,6,2,-.0055408
2021,6,4,-.0032191
2021,6,7,-.0133096
2021,6,8,-.0085221
2021,6,9,.0126208
2021,6,10,-.0011038
2021,6,11,.0074571
2021,6,14,-.0109279
2021,6,15,.0037271
2021,6,16,.0002899
2021,6,17,-.0121364
2021,6,18,.0036898
2021,6,21,.0053502
2021,6,22,.0027349
2021,6,23,.0038906
2021,6,24,-.0035008
2021,6,25,.0030162
2021,6,28,.0027186
2021,6,29,.0112425
2021,6,30,.0055705
2021,7,1,.0068773
2021,7,2,.010846
2021,7,5,.0056113
2021,7,6,.0027224
2021,7,7,.0007572
2021,7,8,.0016552
2021,7,12,-.0034466
2021,7,13,-.0021366
2021,7,14,.0005375
2021,7,15,.0072967
2021,7,16,-.003418
2021,7,19,-.0005367
2021,7,20,.0069321
2021,7,21,.0076516
2021,7,22,.001359
2021,7,23,.0003237
2021,7,26,.0121372
2021,7,27,-.000456
2021,7,28,-.0024255
2021,7,29,.009598
2021,7,30,-.003166
2021,8,2,.0082575
2021,8,3,.0064914
2021,8,4,.0000995
2021,8,5,.0075292
2021,8,6,-.004539
2021,8,9,.0045281
2021,8,10,.0129336
2021,8,11,.0052512
2021,8,12,.0002142
2021,8,13,.0038309
2021,8,16,-.0064115
2021,8,17,.0010678
2021,8,18,-.0063435
2021,8,19,-.0043087
2021,8,20,-.0050335
2021,8,23,.0130667
2021,8,24,-.0059484
2021,8,25,.0020429
2021,8,26,-.0032538
2021,8,27,.0108992
2021,8,30,.0072132
2021,8,31,-.0037634
2021,9,1,-.0023259
2021,9,2,.0018291
2021,9,3,-.0026054
2021,9,6,-.011006
2021,9,8,.0020811
2021,9,9,.0010266
2021,9,10,-.0025426
2021,9,13,-.0094747
2021,9,14,.0093228
2021,9,15,.0191062
2021,9,16,-.0052442
2021,9,17,-.0215439
2021,9,20,-.0085319
2021,9,21,-.0014476
2021,9,22,.0154504
2021,9,23,.0234083
2021,9,24,.0006399
2021,9,27,.004268
2021,9,28,-.0120598
2021,9,29,.0066502
2021,9,30,.0125096
2021,10,1,.0020094
2021,10,4,-.0036333
2021,10,5,-.0059966
2021,10,6,-.0092713
2021,10,7,.0069588
2021,10,8,.0000305
2021,10,11,-.0031353
2021,10,13,.0001239
2021,10,14,.0074475
2021,10,15,-.0022632
2021,10,18,-.0098456
2021,10,19,.0044305
2021,10,20,-.0018524
2021,10,21,.0022822
2021,10,22,-.0015347
2021,10,25,.0110554
2021,10,26,-.002408
2021,10,27,-.0138832
2021,10,28,.0085443
2021,10,29,-.0126353
2021,11,1,-.0179928
2021,11,3,-.0179031
2021,11,4,.0092988
2021,11,5,-.0053814
2021,11,8,.005444
2021,11,9,-.009698
2021,11,10,-.0097659
2021,11,11,.0065504
2021,11,12,.007806
2021,11,16,.0111025
2021,11,17,.0049431
2021,11,18,.0037869
2021,11,19,-.0057537
2021,11,22,.0154287
2021,11,23,.0022457
2021,11,24,-.0044229
2021,11,25,-.0010487
2021,11,26,-.0009772
2021,11,29,.0135655
2021,11,30,-.0035807
2021,12,1,.0025756
2021,12,2,.0045915
2021,12,3,-.0146495
2021,12,6,-.0031992
2021,12,7,.0205075
2021,12,8,-.0056342
2021,12,9,.0106573
2021,12,10,-.0093891
2021,12,13,.0090241
2021,12,14,.0082292
2021,12,15,.0006769
2021,12,16,-.0024509
2021,12,17,-.0116972
2021,12,20,.0023951
2021,12,21,.016181
2021,12,22,.0106901
2021,12,23,.0044623
2021,12,27,-.0053536
2021,12,28,-.0076717
2021,12,29,.0032532
2021,12,30,-.0021137
2022,1,3,.0140851
2022,1,4,.0114364
2022,1,5,.0024339
2022,1,6,-.0044068
2022,1,7,.0033356
2022,1,10,.0142241
2022,1,11,-.0028021
2022,1,12,-.0052399
2022,1,13,-.0091949
2022,1,14,.0013587
2022,1,17,-.0119485
2022,1,18,.0044015
2022,1,19,-.0056272
2022,1,20,-.0302227
2022,1,21,-.0170557
2022,1,24,.0052691
2022,1,25,-.015129
2022,1,26,-.0103347
2022,1,27,-.013335
2022,1,28,.0024039
2022,1,31,-.0144708
2022,2,1,.0081003
2022,2,2,.003194
2022,2,3,-.0077789
2022,2,4,.0197222
2022,2,7,.014726
2022,2,8,-.0042039
2022,2,9,.0050663
2022,2,10,.0022829
2022,2,11,.0041034
2022,2,14,.0056671
2022,2,15,-.0179667
2022,2,16,-.005562
2022,2,17,.0152091
2022,2,18,-.0024774
2022,2,21,.0114087
2022,2,22,-.0077168
2022,2,23,-7.54e-06
2022,2,24,.0006639
2022,2,25,.015241
2022,3,2,.0156538
2022,3,3,.0022767
2022,3,4,.0167845
2022,3,7,.0260944
2022,3,8,-.0077
2022,3,9,-.0205188
2022,3,10,.0142427
2022,3,11,.0233814
2022,3,14,.0157232
2022,3,15,-.0111493
2022,3,16,-.0094772
2022,3,17,.0124779
2022,3,18,-.0212985
2022,3,21,.0080028
2022,3,22,-.0105293
2022,3,23,-.0147691
2022,3,24,-.0183824
2022,3,25,-.0262032
2022,3,28,.0006225
2022,3,29,-.006568
2022,3,30,.0035175
2022,3,31,.004293
2022,4,1,-.0204022
2022,4,4,-.0022023
2022,4,5,.0150213
2022,4,6,.0152902
2022,4,7,-.00424
2022,4,8,.0050469
2022,4,11,.0109093
2022,4,12,.003655
2022,4,13,-.0018507
2022,4,14,.0138537
2022,4,18,.0085612
2022,4,19,-.0074012
2022,4,20,.0180018
2022,4,22,.0078208
2022,4,25,-.0062765
2022,4,26,.0206366
2022,4,27,.0179438
2022,4,28,-.0007986
2022,4,29,.0180674
2022,5,2,.0037428
2022,5,3,.013944
2022,5,4,-.0093409
2022,5,5,.0162874
2022,5,6,.0132475
2022,5,9,.019005
2022,5,10,-.0045662
2022,5,11,.0161823
2022,5,12,-.0023003
2022,5,13,-.0085851
2022,5,16,-.0224962
2022,5,17,.0018144
2022,5,18,.0091452
2022,5,19,-.0080466
2022,5,20,.0022612
2022,5,23,.0037443
2022,5,24,.0190963
2022,5,25,.0036351
2022,5,26,-.0234814
2022,5,27,.0021722
2022,5,30,.0095154
2022,5,31,.011964
2022,6,1,.0191816
2022,6,2,-.0034103
2022,6,3,.0049984
2022,6,6,.0122388
2022,6,7,-.0015694
2022,6,8,.003227
2022,6,9,.0037543
2022,6,10,.0172788
2022,6,13,.0275198
2022,6,14,.0180056
2022,6,15,-.0225015
2022,6,17,-.0039758
2022,6,20,.0011049
2022,6,21,.0028973
2022,6,22,-.0023671
2022,6,23,-.0088344
2022,6,24,.0052059
2022,6,27,.0168902
2022,6,28,.0174859
2022,6,29,.0158793
2022,6,30,.0064328
2022,7,1,.0064772
2022,7,4,.0047427
2022,7,5,-.0321397
2022,7,6,-.0384583
2022,7,7,-.0144963
2022,7,8,.0021165
2022,7,11,.0107961
2022,7,12,-.0224676
2022,7,13,-.0019616
2022,7,14,.016838
2022,7,15,.0110998
2022,7,18,.0156013
2022,7,19,.0056528
2022,7,20,-.0355695
2022,7,21,-.0085754
2022,7,22,.0101882
2022,7,25,.0258421
2022,7,26,.0172441
2022,7,27,-.0138829
2022,7,28,-.018464
2022,7,29,.0152118
2022,8,1,-.0122697
2022,8,2,-.0032569
2022,8,3,-.038915
2022,8,4,-.0405609
2022,8,5,-.0013771
2022,8,8,-.0073416
2022,8,9,.0253875
2022,8,10,-.0259145
2022,8,11,.0178942
2022,8,12,-.0001907
2022,8,15,-.042076
2022,8,16,.0169209
2022,8,17,.0182711
2022,8,18,.0146551
2022,8,19,.0218473
2022,8,22,.0042537
2022,8,23,-.016007
2022,8,24,-.016044
2022,8,25,-.0117057
2022,8,26,.0109955
2022,8,29,.0021905
2022,8,30,.0149551
2022,8,31,.0116085
2022,9,1,-.0019558
2022,9,2,.004447
2022,9,5,.0018899
2022,9,6,.0181382
2022,9,8,-.0150174
2022,9,9,-.0101565
2022,9,12,-.0186935
2022,9,13,.0069892
2022,9,14,.0027018
2022,9,15,.0069639
2022,9,16,.0114113
2022,9,19,-.0094305
2022,9,20,.0124134
2022,9,21,-.0053377
2022,9,22,.0009389
2022,9,23,-.0049254
2022,9,26,.0151987
2022,9,27,.0111988
2022,9,28,-.0094527
2022,9,29,.0151265
2022,9,30,-.0181475
2022,10,3,-.0082744
2022,10,4,-.0202948
2022,10,5,-.0007937
2022,10,6,-.0184503
2022,10,7,.0110911
2022,10,10,.0131342
2022,10,11,.0107184
2022,10,13,.0062478
2022,10,14,.0134293
2022,10,17,-.0007022
2022,10,18,.0129738
2022,10,19,.0210058
2022,10,20,.0232184
2022,10,21,-.0087455
2022,10,24,.0109857
2022,10,25,-.012289
2022,10,26,.0231388
2022,10,27,-.0115008
2022,10,28,-.0100766
2022,10,31,-.0186019
2022,11,1,-.0113271
2022,11,3,-.0185366
2022,11,4,.0080441
2022,11,7,.0154333
2022,11,8,-.0006558
2022,11,9,.0119891
2022,11,10,.0181661
2022,11,11,.0070524
2022,11,14,-.0041111
2022,11,16,.0081319
2022,11,17,.0049237
2022,11,18,.0081048
2022,11,21,.0002049
2022,11,22,-.0000398
2022,11,23,.0093537
2022,11,24,-.0117135
2022,11,25,.0047454
2022,11,28,.0260897
2022,11,29,.0005262
2022,11,30,-.0065293
2022,12,1,.009054
2022,12,2,-.0083474
2022,12,5,.011457
2022,12,6,-.001308
2022,12,7,-.0027495
2022,12,8,.0146101
2022,12,9,.0081855
2022,12,12,-.0097075
2022,12,13,-.0003694
2022,12,14,.0088181
2022,12,15,.0080971
2022,12,16,.0112769
2022,12,19,-.0079582
2022,12,20,-.0154079
2022,12,21,-.0031418
2022,12,22,-.0030435
2022,12,23,-.0028345
2022,12,26,-.00886
2022,12,27,.0000673
2022,12,28,-.0124621
2022,12,29,.0018217
2023,1,2,-.0003267
2023,1,3,-.0130088
2023,1,4,-.0123108
2023,1,5,-.0256362
2023,1,6,-.0024143
2023,1,9,-.006849
2023,1,10,-.0215626
2023,1,11,.0184385
2023,1,12,.0249857
2023,1,13,.0093964
2023,1,16,.0139582
2023,1,17,.0067301
2023,1,18,.0067838
2023,1,19,.0028172
2023,1,20,-.0039727
2023,1,23,.0006939
2023,1,24,-.0122182
2023,1,25,-.0021708
2023,1,26,-.0048235
2023,1,27,-.0109109
2023,1,30,.0056306
2023,1,31,-.0138271
2023,2,1,-.0053695
2023,2,2,.0044859
2023,2,3,.0293117
2023,2,6,.0241408
2023,2,7,.0200518
2023,2,8,.0128498
2023,2,9,.0163409
2023,2,10,.0225656
2023,2,13,-.0047384
2023,2,14,.0105344
2023,2,15,-.0217627
2023,2,16,-.0041502
2023,2,17,.0054542
2023,2,22,.0048434
2023,2,23,.0026921
2023,2,24,.0053212
2023,2,27,.0042188
2023,2,28,.00378
2023,3,1,.0246713
2023,3,2,.0061219
2023,3,3,.0048533
2023,3,6,-.0352395
2023,3,7,-.0136045
2023,3,8,-.0280356
2023,3,9,-.0012868
2023,3,10,.0095695
2023,3,13,-.0087028
2023,3,14,.0155566
2023,3,15,-.0089453
2023,3,16,-.0089719
2023,3,17,.0110722
2023,3,20,.0193524
2023,3,21,.0053674
2023,3,22,.0136
2023,3,23,.0352436
2023,3,24,-.0100196
2023,3,27,-.0024573
2023,3,28,-.0022218
2023,3,29,.0185832
2023,3,30,-.0219226
2023,3,31,.0026853
2023,4,3,.0223436
2023,4,4,.0210842
2023,4,5,.0318111
2023,4,6,.0019875
2023,4,10,.0008699
2023,4,11,-.0418449
2023,4,12,-.0195319
2023,4,13,-.0152078
2023,4,14,.0128745
2023,4,17,-.0009811
2023,4,18,.0032923
2023,4,19,.0165099
2023,4,20,-.0038898
2023,4,24,-.0084562
2023,4,25,.0082812
2023,4,26,.0057101
2023,4,27,-.0099999
2023,4,28,-.0221399
